Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
BTCUSDT,Long,"93,132.5 USDT",5.787,"538,957.78 USDT","6,949 USDT",1.29 %,11/25/2024 22:43 UTC,11/26/2024 03:20 UTC,,,2024-11-25 22:43:00,2024-11-26 03:20:00,2024-11-26 07:43:00,2024-11-26 12:20:00,2024-11-26 07:43 KST,2024-11-26 12:20 KST,6949.0,1,6949.0,538957.78,538957.78,96979.18,96979.18
BTCUSDT,Long,"92,244.1 USDT",16.266,"1,500,442.53 USDT","-3,453.89 USDT",-0.23 %,11/26/2024 10:55 UTC,11/26/2024 20:18 UTC,,,2024-11-26 10:55:00,2024-11-26 20:18:00,2024-11-26 19:55:00,2024-11-27 05:18:00,2024-11-26 19:55 KST,2024-11-27 05:18 KST,3453.89,-1,-3453.89,1500442.53,1500442.53,93525.29,93525.29
ETHUSDT,Long,"3,285.99 USDT",12.17,"39,990.50 USDT","4,962 USDT",12.41 %,11/26/2024 19:51 UTC,12/01/2024 20:12 UTC,,,2024-11-26 19:51:00,2024-12-01 20:12:00,2024-11-27 04:51:00,2024-12-02 05:12:00,2024-11-27 04:51 KST,2024-12-02 05:12 KST,4962.0,1,4962.0,39990.5,39990.5,98487.29,98487.29
BLURUSDT,Long,0.366 USDT,"2,657,896","972,524.15 USDT","110,218 USDT",11.33 %,11/30/2024 15:23 UTC,12/04/2024 23:30 UTC,,,2024-11-30 15:23:00,2024-12-04 23:30:00,2024-12-01 00:23:00,2024-12-05 08:30:00,2024-12-01 00:23 KST,2024-12-05 08:30 KST,110218.0,1,110218.0,972524.15,972524.15,208705.28999999998,208705.28999999998
CHILLGUYUSDT,Long,0.409 USDT,"505,077","206,374.46 USDT","30,437 USDT",14.75 %,11/30/2024 15:36 UTC,12/05/2024 00:04 UTC,,,2024-11-30 15:36:00,2024-12-05 00:04:00,2024-12-01 00:36:00,2024-12-05 09:04:00,2024-12-01 00:36 KST,2024-12-05 09:04 KST,30437.0,1,30437.0,206374.46,206374.46,239142.28999999998,239142.28999999998
LINKUSDT,Long,18.732 USDT,"27,871.8","522,094.56 USDT","-4,903.95 USDT",-0.94 %,11/30/2024 21:29 UTC,12/01/2024 20:11 UTC,,,2024-11-30 21:29:00,2024-12-01 20:11:00,2024-12-01 06:29:00,2024-12-02 05:11:00,2024-12-01 06:29 KST,2024-12-02 05:11 KST,4903.95,-1,-4903.95,522094.56,522094.56,234238.33999999997,234238.33999999997
CHILLGUYUSDT,Long,0.341 USDT,"1,508,081","513,501.58 USDT","-16,904.66 USDT",-3.29 %,12/09/2024 11:24 UTC,12/15/2024 17:26 UTC,,,2024-12-09 11:24:00,2024-12-15 17:26:00,2024-12-09 20:24:00,2024-12-16 02:26:00,2024-12-09 20:24 KST,2024-12-16 02:26 KST,16904.66,-1,-16904.66,513501.58,513501.58,217333.67999999996,217333.67999999996
BLURUSDT,Long,0.343 USDT,"1,450,426","497,206.03 USDT","-8,803.44 USDT",-1.77 %,12/09/2024 20:39 UTC,12/17/2024 23:09 UTC,,,2024-12-09 20:39:00,2024-12-17 23:09:00,2024-12-10 05:39:00,2024-12-18 08:09:00,2024-12-10 05:39 KST,2024-12-18 08:09 KST,8803.44,-1,-8803.44,497206.03,497206.03,208530.23999999996,208530.23999999996
ARUSDT,Long,16.361 USDT,"20,981.9","343,284.87 USDT",-646.48 USDT,-0.19 %,12/18/2024 20:08 UTC,12/21/2024 16:09 UTC,,,2024-12-18 20:08:00,2024-12-21 16:09:00,2024-12-19 05:08:00,2024-12-22 01:09:00,2024-12-19 05:08 KST,2024-12-22 01:09 KST,646.48,-1,-646.48,343284.87,343284.87,207883.75999999995,207883.75999999995
1000PEPEUSDT,Long,0.015 USDT,"10,079,400","152,188.86 USDT","20,938 USDT",13.76 %,12/20/2024 08:57 UTC,12/21/2024 19:10 UTC,,,2024-12-20 08:57:00,2024-12-21 19:10:00,2024-12-20 17:57:00,2024-12-22 04:10:00,2024-12-20 17:57 KST,2024-12-22 04:10 KST,20938.0,1,20938.0,152188.86,152188.86,228821.75999999995,228821.75999999995
