Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
1000SHIBUSDT,Short,0.02 USDT,"2,440,453","-49,936.17 USDT","1,405 USDT",2.81 %,01/22/2025 10:59 UTC,01/23/2025 12:38 UTC,3.56 % 0.02 USDT,-0.92 % 0.02 USDT
DOGEUSDT,Long,0.365 USDT,"136,908","49,941.24 USDT","-2,375.81 USDT",-4.76 %,01/22/2025 10:59 UTC,01/23/2025 12:38 UTC,2.43 % 0.37 USDT,-5.32 % 0.35 USDT
ONDOUSDT,Short,1.307 USDT,"57,368.7","-74,995.04 USDT",-392.41 USDT,-0.52 %,01/22/2025 10:44 UTC,01/23/2025 12:35 UTC,4.43 % 1.25 USDT,-1.48 % 1.33 USDT
GOATUSDT,Long,0.47 USDT,"426,268","200,240.82 USDT","-23,168.02 USDT",-11.57 %,12/19/2024 20:24 UTC,12/20/2024 09:08 UTC,9.06 % 0.51 USDT,-12.87 % 0.41 USDT
LDOUSDT,Long,1.825 USDT,"108,108","197,297.16 USDT","-38,372.37 USDT",-19.45 %,12/18/2024 20:08 UTC,12/20/2024 09:08 UTC,2.39 % 1.87 USDT,-19.96 % 1.46 USDT
GOATUSDT,Long,0.505 USDT,"196,078","99,019.37 USDT","18,980 USDT",19.17 %,12/09/2024 21:04 UTC,12/17/2024 15:04 UTC,83.66 % 0.93 USDT,-5.37 % 0.48 USDT
LDOUSDT,Long,2.294 USDT,"21,835","50,082.60 USDT","-2,590.19 USDT",-5.17 %,12/15/2024 05:33 UTC,12/17/2024 15:04 UTC,8.54 % 2.49 USDT,-5.97 % 2.16 USDT
STXUSDT,Long,2.564 USDT,"39,064","100,163.69 USDT","-3,858.98 USDT",-3.85 %,12/16/2024 15:08 UTC,12/16/2024 19:23 UTC,0.30 % 2.57 USDT,-4.45 % 2.45 USDT
ENAUSDT,Long,1.177 USDT,"42,509","50,017.76 USDT",-112.42 USDT,-0.22 %,12/15/2024 05:37 UTC,12/16/2024 19:22 UTC,12.91 % 1.33 USDT,-4.89 % 1.12 USDT
SOLUSDT,Short,223.794 USDT,894,"-200,071.72 USDT","2,536 USDT",1.27 %,12/14/2024 12:16 UTC,12/16/2024 18:51 UTC,3.94 % 215.32 USDT,-1.43 % 227.04 USDT
1000FLOKIUSDT,Short,0.236 USDT,"212,026","49,967.18 USDT",770.72 USDT,1.54 %,12/14/2024 12:08 UTC,12/16/2024 18:51 UTC,6.29 % 0.22 USDT,-6.97 % 0.25 USDT
POLUSDT,Short,0.608 USDT,"82,215","49,978.30 USDT",14.21 USDT,0.03 %,12/14/2024 12:10 UTC,12/16/2024 18:12 UTC,4.08 % 0.58 USDT,-2.86 % 0.63 USDT
ARBUSDT,Short,1.01 USDT,"49,485.4","49,971.15 USDT",-900.41 USDT,-1.80 %,12/14/2024 12:09 UTC,12/16/2024 18:12 UTC,5.38 % 0.96 USDT,-4.15 % 1.05 USDT
ACTUSDT,Long,0.449 USDT,"83,971","37,682.62 USDT","5,612 USDT",14.89 %,12/10/2024 16:22 UTC,12/16/2024 08:11 UTC,41.90 % 0.64 USDT,-3.78 % 0.43 USDT
CHILLGUYUSDT,Long,0.301 USDT,"166,223","50,008.18 USDT","1,455 USDT",2.91 %,12/10/2024 16:20 UTC,12/13/2024 03:40 UTC,50.17 % 0.45 USDT,-6.73 % 0.28 USDT
BLURUSDT,Long,0.344 USDT,"405,530","139,602.01 USDT","10,385 USDT",7.44 %,12/10/2024 09:26 UTC,12/12/2024 09:48 UTC,10.84 % 0.38 USDT,-10.65 % 0.31 USDT
BEAMXUSDT,Long,0.034 USDT,"1,469,249","50,273.05 USDT","-4,857.18 USDT",-9.66 %,12/10/2024 06:12 UTC,12/10/2024 17:22 UTC,5.19 % 0.04 USDT,-10.57 % 0.03 USDT
1000PEPEUSDT,Long,0.024 USDT,"4,200,110","99,967.07 USDT","-3,471.38 USDT",-3.47 %,12/10/2024 06:29 UTC,12/10/2024 17:18 UTC,10.67 % 0.03 USDT,-6.02 % 0.02 USDT
PONKEUSDT,Long,0.584 USDT,"342,830","200,330.01 USDT","-14,109.40 USDT",-7.04 %,12/04/2024 11:23 UTC,12/05/2024 15:40 UTC,2.35 % 0.60 USDT,-8.45 % 0.53 USDT
SOLUSDT,Long,227.866 USDT,"2,190","499,025.66 USDT","15,500 USDT",3.11 %,12/03/2024 19:38 UTC,12/04/2024 13:12 UTC,5.79 % 241.07 USDT,-0.11 % 227.62 USDT
POLUSDT,Short,0.549 USDT,"181,755","-99,714.33 USDT","-12,045.82 USDT",-12.08 %,11/26/2024 00:56 UTC,12/02/2024 05:11 UTC,9.15 % 0.50 USDT,-14.70 % 0.64 USDT
LINKUSDT,Short,17.42 USDT,"5,739.87","99,989.07 USDT","-11,781.42 USDT",-11.78 %,11/26/2024 00:58 UTC,12/02/2024 05:11 UTC,6.98 % 16.28 USDT,-11.54 % 19.69 USDT
AVAXUSDT,Short,41.929 USDT,"2,384","99,959.33 USDT","-15,456.50 USDT",-15.46 %,11/26/2024 00:57 UTC,12/02/2024 05:11 UTC,8.06 % 38.80 USDT,-14.40 % 48.98 USDT
FTMUSDT,Long,0.996 USDT,"301,243","300,137.40 USDT","8,685 USDT",2.89 %,11/25/2024 23:07 UTC,12/02/2024 05:10 UTC,13.98 % 1.14 USDT,-7.41 % 0.92 USDT
PNUTUSDT,Long,1.21 USDT,"79,649","96,372.02 USDT","7,427 USDT",7.71 %,11/29/2024 09:49 UTC,11/29/2024 17:13 UTC,13.14 % 1.37 USDT,-1.21 % 1.20 USDT
MOODENGUSDT,Long,0.389 USDT,"256,187","99,746.70 USDT","-3,155.15 USDT",-3.16 %,11/29/2024 13:53 UTC,11/29/2024 17:12 UTC,2.52 % 0.40 USDT,-3.66 % 0.38 USDT
BTCUSDT,Short,"96,833.379 USDT",4.13,"-399,921.86 USDT",898.92 USDT,0.22 %,11/27/2024 20:11 UTC,11/27/2024 22:35 UTC,"0.70 % 96,163 USDT","-0.37 % 97,193 USDT"
COMPUSDT,Long,58.842 USDT,850.861,"50,066.66 USDT","2,785 USDT",5.56 %,11/22/2024 23:33 UTC,11/26/2024 18:43 UTC,23.79 % 72.84 USDT,-0.11 % 58.78 USDT
GOATUSDT,Long,0.741 USDT,"134,932","100,006.42 USDT",560.47 USDT,0.56 %,11/26/2024 11:55 UTC,11/26/2024 18:42 UTC,6.01 % 0.79 USDT,-1.01 % 0.73 USDT
MOODENGUSDT,Long,0.333 USDT,"325,464","108,425.88 USDT","-1,061.25 USDT",-0.98 %,11/26/2024 11:55 UTC,11/26/2024 18:42 UTC,3.22 % 0.34 USDT,-3.56 % 0.32 USDT
1000PEPEUSDT,Long,0.022 USDT,"2,258,285","50,073.71 USDT",69.69 USDT,0.14 %,11/23/2024 09:35 UTC,11/23/2024 14:34 UTC,0.77 % 0.02 USDT,-3.47 % 0.02 USDT
ARUSDT,Long,18.826 USDT,"2,664","50,152.33 USDT","8,863 USDT",17.67 %,11/22/2024 21:49 UTC,11/23/2024 14:32 UTC,19.19 % 22.44 USDT,-2.71 % 18.32 USDT
1000BONKUSDT,Long,0.051 USDT,"986,407","50,028.12 USDT",399.75 USDT,0.80 %,11/23/2024 09:36 UTC,11/23/2024 14:32 UTC,4.78 % 0.05 USDT,-1.34 % 0.05 USDT
