Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
VANAUSDT,Long,8.024 USDT,"7,833.82","60,077.71 USDT","1,650 USDT",2.75 %,02/28/2025 03:58 UTC,02/28/2025 17:04 UTC,,-4.68 % 7.65 USDT
MASKUSDT,Long,2.201 USDT,"9,131","20,095.73 USDT",99.08 USDT,0.49 %,02/28/2025 04:29 UTC,02/28/2025 17:02 UTC,0.80 % 2.22 USDT,-0.03 % 2.20 USDT
TAOUSDT,Long,320.655 USDT,62.682,"20,099.27 USDT",569.17 USDT,2.83 %,02/28/2025 04:00 UTC,02/28/2025 17:02 UTC,4.27 % 334.35 USDT,-0.05 % 320.51 USDT
CAKEUSDT,Long,1.947 USDT,"15,469","30,113.78 USDT",448.68 USDT,1.49 %,02/28/2025 04:01 UTC,02/28/2025 17:00 UTC,3.38 % 2.01 USDT,-0.12 % 1.94 USDT
BTCUSDT,Long,"80,822.121 USDT",12.6,"1,018,358.72 USDT","8,075 USDT",0.79 %,02/28/2025 13:04 UTC,02/28/2025 13:30 UTC,"0.88 % 81,530 USDT","-0.31 % 80,569 USDT"
SOLUSDT,Long,133.799 USDT,"1,494","199,895.22 USDT","4,915 USDT",2.46 %,02/28/2025 03:58 UTC,02/28/2025 13:14 UTC,3.13 % 137.98 USDT,-0.23 % 133.49 USDT
SUSDT,Short,0.66 USDT,"302,587","-199,601.12 USDT","4,596 USDT",2.30 %,02/28/2025 01:32 UTC,02/28/2025 13:04 UTC,6.57 % 0.62 USDT,-0.92 % 0.67 USDT
BNXUSDT,Long,1.124 USDT,"35,662.1","40,099.02 USDT","1,946 USDT",4.86 %,02/28/2025 04:01 UTC,02/28/2025 10:12 UTC,5.28 % 1.18 USDT,-2.95 % 1.09 USDT
SUSDT,Long,0.635 USDT,"251,974","159,936.26 USDT","2,978 USDT",1.86 %,02/28/2025 04:16 UTC,02/28/2025 09:30 UTC,2.09 % 0.65 USDT,-3.08 % 0.62 USDT
ACTUSDT,Long,0.204 USDT,"245,021","49,973.78 USDT",-66.03 USDT,-0.13 %,02/28/2025 03:29 UTC,02/28/2025 03:58 UTC,2.66 % 0.21 USDT,-1.61 % 0.20 USDT
ALCHUSDT,Short,0.041 USDT,"2,439,795","-99,688.99 USDT","-3,618.88 USDT",-3.63 %,02/28/2025 03:50 UTC,02/28/2025 03:58 UTC,1.55 % 0.04 USDT,-4.47 % 0.04 USDT
ALCHUSDT,Long,0.042 USDT,"4,590,678","194,508.59 USDT","51,774 USDT",26.62 %,02/26/2025 12:21 UTC,02/28/2025 03:50 UTC,13.24 % 0.05 USDT,-34.55 % 0.03 USDT
BTCUSDT,Long,"84,579.512 USDT",11.822,"999,898.99 USDT","-7,207.77 USDT",-0.72 %,02/27/2025 23:22 UTC,02/28/2025 01:24 UTC,"0.37 % 84,894 USDT","-0.91 % 83,812 USDT"
VANAUSDT,Long,8.536 USDT,"2,343.01","19,999.26 USDT",-791.31 USDT,-3.96 %,02/27/2025 23:23 UTC,02/28/2025 01:24 UTC,0.84 % 8.61 USDT,-4.27 % 8.17 USDT
ORDIUSDT,Long,12.834 USDT,"1,558.3","19,998.91 USDT",-619.24 USDT,-3.10 %,02/27/2025 23:23 UTC,02/28/2025 01:24 UTC,,-6.02 % 12.06 USDT
MORPHOUSDT,Long,2.426 USDT,"4,123.2","10,003.06 USDT",-269.58 USDT,-2.69 %,02/27/2025 23:49 UTC,02/28/2025 01:24 UTC,0.30 % 2.43 USDT,-3.38 % 2.34 USDT
FIOUSDT,Long,0.027 USDT,"3,771",99.93 USDT,-0.25 USDT,-0.25 %,02/27/2025 15:34 UTC,02/27/2025 15:35 UTC,0.34 % 0.03 USDT,-0.98 % 0.03 USDT
FARTCOINUSDT,Long,0.313 USDT,"73,448.4","22,989.35 USDT",-21.14 USDT,-0.09 %,02/27/2025 14:54 UTC,02/27/2025 15:02 UTC,0.32 % 0.31 USDT,-0.93 % 0.31 USDT
SOLUSDT,Long,138.07 USDT,"2,172","299,888.04 USDT","-2,915.83 USDT",-0.97 %,02/27/2025 14:42 UTC,02/27/2025 15:02 UTC,0.28 % 138.45 USDT,-1.28 % 136.30 USDT
TSTUSDT,Long,0.096 USDT,"202,385","19,449.20 USDT",231.12 USDT,1.19 %,02/27/2025 14:17 UTC,02/27/2025 15:02 UTC,3.75 % 0.10 USDT,
SHELLUSDT,Long,0.598 USDT,"126,171","75,500.73 USDT","1,026 USDT",1.36 %,02/27/2025 13:58 UTC,02/27/2025 14:39 UTC,5.08 % 0.63 USDT,-5.58 % 0.56 USDT
TSTUSDT,Long,0.102 USDT,"351,699","35,712.03 USDT","-1,231.42 USDT",-3.45 %,02/27/2025 11:19 UTC,02/27/2025 13:36 UTC,0.25 % 0.10 USDT,-3.98 % 0.10 USDT
BNXUSDT,Long,1.127 USDT,"90,328.2","101,820.73 USDT","2,130 USDT",2.09 %,02/25/2025 21:25 UTC,02/27/2025 13:36 UTC,15.67 % 1.30 USDT,-5.62 % 1.06 USDT
SOLUSDT,Long,139.43 USDT,"1,793","249,997.99 USDT",369.82 USDT,0.15 %,02/27/2025 12:08 UTC,02/27/2025 13:35 UTC,1.18 % 141.08 USDT,-0.09 % 139.31 USDT
STXUSDT,Long,0.873 USDT,"22,912","19,999.88 USDT",-14.29 USDT,-0.07 %,02/27/2025 12:08 UTC,02/27/2025 13:35 UTC,2.21 % 0.89 USDT,-0.42 % 0.87 USDT
BIOUSDT,Long,0.125 USDT,"637,872","80,009.04 USDT","-2,236.00 USDT",-2.79 %,02/27/2025 12:32 UTC,02/27/2025 13:34 UTC,2.92 % 0.13 USDT,-3.29 % 0.12 USDT
SHELLUSDT,Long,0.581 USDT,"54,448","31,617.81 USDT","3,824 USDT",12.09 %,02/27/2025 05:16 UTC,02/27/2025 13:34 UTC,21.06 % 0.70 USDT,-0.53 % 0.58 USDT
VANAUSDT,Long,8.818 USDT,"3,515.6","30,999.33 USDT",-375.86 USDT,-1.21 %,02/27/2025 12:06 UTC,02/27/2025 13:34 UTC,0.65 % 8.88 USDT,-1.56 % 8.68 USDT
REZUSDT,Long,0.023 USDT,"1,314,636","29,999.99 USDT",-780.26 USDT,-2.60 %,02/27/2025 13:02 UTC,02/27/2025 13:34 UTC,0.57 % 0.02 USDT,-3.59 % 0.02 USDT
REZUSDT,Long,0.024 USDT,"20,479",499.48 USDT,-6.24 USDT,-1.25 %,02/27/2025 11:24 UTC,02/27/2025 11:37 UTC,0.62 % 0.02 USDT,-1.85 % 0.02 USDT
SWARMSUSDT,Long,0.06 USDT,"251,677","14,999.95 USDT",66.48 USDT,0.44 %,02/27/2025 09:17 UTC,02/27/2025 11:30 UTC,3.02 % 0.06 USDT,-2.18 % 0.06 USDT
GRIFFAINUSDT,Long,0.062 USDT,"370,713","22,999.03 USDT",386.45 USDT,1.68 %,02/27/2025 09:02 UTC,02/27/2025 11:29 UTC,3.16 % 0.06 USDT,-3.03 % 0.06 USDT
STXUSDT,Long,0.905 USDT,"11,041","9,990.45 USDT",-72.77 USDT,-0.73 %,02/27/2025 11:19 UTC,02/27/2025 11:28 UTC,,-0.83 % 0.90 USDT
PIPPINUSDT,Long,0.027 USDT,"1,917,138","51,270.56 USDT","11,873 USDT",23.16 %,02/25/2025 17:29 UTC,02/27/2025 10:51 UTC,37.27 % 0.04 USDT,-4.91 % 0.03 USDT
ALCHUSDT,Short,0.044 USDT,"1,831,769","-79,847.32 USDT","10,661 USDT",13.35 %,02/27/2025 08:34 UTC,02/27/2025 10:09 UTC,39.80 % 0.03 USDT,-0.52 % 0.04 USDT
UNIUSDT,Long,7.783 USDT,"6,426","50,014.56 USDT","2,114 USDT",4.23 %,02/26/2025 18:46 UTC,02/27/2025 08:31 UTC,5.05 % 8.18 USDT,-1.83 % 7.64 USDT
AVAXUSDT,Long,22.238 USDT,"6,738","149,837.32 USDT","4,566 USDT",3.05 %,02/27/2025 01:55 UTC,02/27/2025 08:30 UTC,4.16 % 23.16 USDT,-1.16 % 21.98 USDT
SWARMSUSDT,Long,0.057 USDT,"1,142,073","65,139.38 USDT","4,764 USDT",7.31 %,02/25/2025 16:57 UTC,02/27/2025 08:30 UTC,18.52 % 0.07 USDT,-2.87 % 0.06 USDT
MOODENGUSDT,Long,0.064 USDT,"236,034","15,029.94 USDT",435.30 USDT,2.90 %,02/26/2025 18:45 UTC,02/27/2025 08:29 UTC,8.31 % 0.07 USDT,-2.88 % 0.06 USDT
CHILLGUYUSDT,Long,0.035 USDT,"720,461","25,002.95 USDT",846.34 USDT,3.38 %,02/26/2025 18:45 UTC,02/27/2025 08:29 UTC,12.38 % 0.04 USDT,-6.06 % 0.03 USDT
FARTCOINUSDT,Long,0.307 USDT,"48,875.8","15,003.03 USDT",735.53 USDT,4.90 %,02/26/2025 18:45 UTC,02/27/2025 08:28 UTC,14.18 % 0.35 USDT,-3.21 % 0.30 USDT
BERAUSDT,Long,7.443 USDT,"20,324.8","151,284.78 USDT","4,595 USDT",3.04 %,02/26/2025 14:04 UTC,02/27/2025 08:28 UTC,6.34 % 7.92 USDT,-3.23 % 7.20 USDT
VINEUSDT,Long,0.039 USDT,"718,685","28,010.26 USDT","1,381 USDT",4.93 %,02/26/2025 18:44 UTC,02/27/2025 08:28 UTC,14.43 % 0.04 USDT,-9.15 % 0.04 USDT
GRIFFAINUSDT,Long,0.054 USDT,"549,450","29,675.79 USDT","2,240 USDT",7.55 %,02/25/2025 16:08 UTC,02/27/2025 08:28 UTC,24.48 % 0.07 USDT,-1.17 % 0.05 USDT
SOLUSDT,Long,136.79 USDT,"3,675","502,703.25 USDT","12,152 USDT",2.42 %,02/27/2025 02:35 UTC,02/27/2025 08:28 UTC,4.39 % 142.80 USDT,-1.05 % 135.35 USDT
SOLUSDT,Long,132.88 USDT,"3,759","499,497.06 USDT","-6,952.27 USDT",-1.39 %,02/26/2025 18:42 UTC,02/26/2025 18:52 UTC,0.45 % 133.48 USDT,-1.64 % 130.70 USDT
