Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period
LOOMUSDT,Short,0.267 USDT,"187,432","-49,965.15 USDT",-367.43 USDT,-0.74 %,10/13/2023 10:53 UTC,10/13/2023 14:29 UTC,2.45 % 0.26 USDT,-1.30 % 0.27 USDT,2023-10-13 10:53:00,2023-10-13 14:29:00,2023-10-13 19:53:00,2023-10-13 23:29:00,2023-10-13 19:53 KST,2023-10-13 23:29 KST,367.43,-1,-367.43,-49965.15,49965.15,2446.84,1
FRONTUSDT,Long,0.307 USDT,"32,525","10,001.17 USDT",-51.26 USDT,-0.51 %,10/13/2023 10:53 UTC,10/13/2023 13:54 UTC,0.72 % 0.31 USDT,-1.23 % 0.30 USDT,2023-10-13 10:53:00,2023-10-13 13:54:00,2023-10-13 19:53:00,2023-10-13 22:54:00,2023-10-13 19:53 KST,2023-10-13 22:54 KST,51.26,-1,-51.26,10001.17,10001.17,2395.58,1
BLURUSDT,Long,0.16 USDT,"320,944","51,472.33 USDT",90.45 USDT,0.18 %,10/13/2023 10:54 UTC,10/13/2023 15:01 UTC,1.95 % 0.16 USDT,-0.17 % 0.16 USDT,2023-10-13 10:54:00,2023-10-13 15:01:00,2023-10-13 19:54:00,2023-10-14 00:01:00,2023-10-13 19:54 KST,2023-10-14 00:01 KST,90.45,1,90.45,51472.33,51472.33,2486.0299999999997,1
DOGEUSDT,Short,0.059 USDT,"135,389","-7,935.60 USDT",22.24 USDT,0.28 %,10/13/2023 11:51 UTC,10/13/2023 15:01 UTC,0.59 % 0.06 USDT,-0.16 % 0.06 USDT,2023-10-13 11:51:00,2023-10-13 15:01:00,2023-10-13 20:51:00,2023-10-14 00:01:00,2023-10-13 20:51 KST,2023-10-14 00:01 KST,22.24,1,22.24,-7935.6,7935.6,2508.2699999999995,1
TUSDT,Short,0.022 USDT,"3,005,189","-64,964.40 USDT",111.03 USDT,0.17 %,10/13/2023 12:59 UTC,10/13/2023 15:01 UTC,1.59 % 0.02 USDT,-0.47 % 0.02 USDT,2023-10-13 12:59:00,2023-10-13 15:01:00,2023-10-13 21:59:00,2023-10-14 00:01:00,2023-10-13 21:59 KST,2023-10-14 00:01 KST,111.03,1,111.03,-64964.4,64964.4,2619.2999999999997,1
LOOMUSDT,Short,0.269 USDT,"74,180","19,990.79 USDT",-27.56 USDT,-0.14 %,10/13/2023 14:34 UTC,10/13/2023 15:01 UTC,0.67 % 0.27 USDT,,2023-10-13 14:34:00,2023-10-13 15:01:00,2023-10-13 23:34:00,2023-10-14 00:01:00,2023-10-13 23:34 KST,2023-10-14 00:01 KST,27.56,-1,-27.56,19990.79,19990.79,2591.74,1
DOGEUSDT,Long,0.059 USDT,"2,531,504","150,150.36 USDT",977.66 USDT,0.65 %,10/14/2023 12:31 UTC,10/15/2023 00:37 UTC,1.11 % 0.06 USDT,-0.43 % 0.06 USDT,2023-10-14 12:31:00,2023-10-15 00:37:00,2023-10-14 21:31:00,2023-10-15 09:37:00,2023-10-14 21:31 KST,2023-10-15 09:37 KST,977.66,1,977.66,150150.36,150150.36,3569.3999999999996,1
1000SHIBUSDT,Short,0.007 USDT,"49,224,300","-349,786.34 USDT","4,279 USDT",1.22 %,10/14/2023 12:34 UTC,10/15/2023 00:38 UTC,1.73 % 0.01 USDT,-0.08 % 0.01 USDT,2023-10-14 12:34:00,2023-10-15 00:38:00,2023-10-14 21:34:00,2023-10-15 09:38:00,2023-10-14 21:34 KST,2023-10-15 09:38 KST,4279.0,1,4279.0,-349786.34,349786.34,7848.4,1
MTLUSDT,Long,1.202 USDT,"41,623","50,023.00 USDT",-105.39 USDT,-0.21 %,10/14/2023 13:49 UTC,10/14/2023 14:27 UTC,0.14 % 1.20 USDT,-0.33 % 1.20 USDT,2023-10-14 13:49:00,2023-10-14 14:27:00,2023-10-14 22:49:00,2023-10-14 23:27:00,2023-10-14 22:49 KST,2023-10-14 23:27 KST,105.39,-1,-105.39,50023.0,50023.0,7743.009999999999,1
SFPUSDT,Long,0.618 USDT,"80,929","50,033.42 USDT",72.04 USDT,0.14 %,10/14/2023 13:49 UTC,10/14/2023 14:27 UTC,0.83 % 0.62 USDT,-0.12 % 0.62 USDT,2023-10-14 13:49:00,2023-10-14 14:27:00,2023-10-14 22:49:00,2023-10-14 23:27:00,2023-10-14 22:49 KST,2023-10-14 23:27 KST,72.04,1,72.04,50033.42,50033.42,7815.049999999999,1
C98USDT,Long,0.137 USDT,"182,741","25,022.40 USDT",144.25 USDT,0.58 %,10/14/2023 13:49 UTC,10/14/2023 14:27 UTC,1.95 % 0.14 USDT,-0.09 % 0.14 USDT,2023-10-14 13:49:00,2023-10-14 14:27:00,2023-10-14 22:49:00,2023-10-14 23:27:00,2023-10-14 22:49 KST,2023-10-14 23:27 KST,144.25,1,144.25,25022.4,25022.4,7959.299999999999,1
1INCHUSDT,Long,0.246 USDT,"243,798","60,047.05 USDT",-157.50 USDT,-0.26 %,10/14/2023 14:02 UTC,10/14/2023 14:27 UTC,0.08 % 0.25 USDT,-0.36 % 0.25 USDT,2023-10-14 14:02:00,2023-10-14 14:27:00,2023-10-14 23:02:00,2023-10-14 23:27:00,2023-10-14 23:02 KST,2023-10-14 23:27 KST,157.5,-1,-157.5,60047.05,60047.05,7801.799999999999,1
LOOMUSDT,Short,0.353 USDT,"293,586","-100,565.79 USDT","-2,480.92 USDT",-2.47 %,10/14/2023 18:00 UTC,10/14/2023 19:59 UTC,8.28 % 0.33 USDT,,2023-10-14 18:00:00,2023-10-14 19:59:00,2023-10-15 03:00:00,2023-10-15 04:59:00,2023-10-15 03:00 KST,2023-10-15 04:59 KST,2480.92,-1,-2480.92,-100565.79,100565.79,5320.879999999999,1
LOOMUSDT,Short,0.349 USDT,"200,170","-69,763.91 USDT","2,490 USDT",3.57 %,10/14/2023 20:00 UTC,10/15/2023 00:08 UTC,7.20 % 0.33 USDT,,2023-10-14 20:00:00,2023-10-15 00:08:00,2023-10-15 05:00:00,2023-10-15 09:08:00,2023-10-15 05:00 KST,2023-10-15 09:08 KST,2490.0,1,2490.0,-69763.91,69763.91,7810.879999999999,1
BIGTIMEUSDT,Short,0.25 USDT,"254,688","-63,625.58 USDT","4,720 USDT",7.42 %,10/14/2023 20:24 UTC,10/15/2023 00:38 UTC,13.61 % 0.22 USDT,,2023-10-14 20:24:00,2023-10-15 00:38:00,2023-10-15 05:24:00,2023-10-15 09:38:00,2023-10-15 05:24 KST,2023-10-15 09:38 KST,4720.0,1,4720.0,-63625.58,63625.58,12530.88,1
BTCUSDT,Long,"26,831.1 USDT",3.726,"99,972.68 USDT",-18.89 USDT,-0.02 %,10/14/2023 20:33 UTC,10/15/2023 00:36 UTC,"0.14 % 26,869 USDT","-0.22 % 26,773 USDT",2023-10-14 20:33:00,2023-10-15 00:36:00,2023-10-15 05:33:00,2023-10-15 09:36:00,2023-10-15 05:33 KST,2023-10-15 09:36 KST,18.89,-1,-18.89,99972.68,99972.68,12511.99,1
ETHUSDT,Long,"1,554.02 USDT",32.174,"49,999.04 USDT",-1.64 USDT,0.00 %,10/14/2023 20:33 UTC,10/15/2023 00:37 UTC,"0.49 % 1,561 USDT","-0.08 % 1,552 USDT",2023-10-14 20:33:00,2023-10-15 00:37:00,2023-10-15 05:33:00,2023-10-15 09:37:00,2023-10-15 05:33 KST,2023-10-15 09:37 KST,1.64,-1,-1.64,49999.04,49999.04,12510.35,1
BLURUSDT,Long,0.16 USDT,"38,522","6,185.53 USDT",-23.21 USDT,-0.38 %,10/14/2023 21:29 UTC,10/15/2023 00:37 UTC,0.69 % 0.16 USDT,-0.74 % 0.16 USDT,2023-10-14 21:29:00,2023-10-15 00:37:00,2023-10-15 06:29:00,2023-10-15 09:37:00,2023-10-15 06:29 KST,2023-10-15 09:37 KST,23.21,-1,-23.21,6185.53,6185.53,12487.140000000001,1
LOOMUSDT,Short,0.398 USDT,"164,487","-64,816.27 USDT","1,602 USDT",2.47 %,10/15/2023 00:09 UTC,10/15/2023 13:26 UTC,16.28 % 0.34 USDT,-1.43 % 0.40 USDT,2023-10-15 00:09:00,2023-10-15 13:26:00,2023-10-15 09:09:00,2023-10-15 22:26:00,2023-10-15 09:09 KST,2023-10-15 22:26 KST,1602.0,1,1602.0,-64816.27,64816.27,14089.140000000001,1
TRBUSDT,Short,62.646 USDT,881.5,"-55,222.84 USDT","3,897 USDT",7.06 %,10/15/2023 10:34 UTC,10/15/2023 23:27 UTC,12.88 % 55.50 USDT,-0.46 % 62.94 USDT,2023-10-15 10:34:00,2023-10-15 23:27:00,2023-10-15 19:34:00,2023-10-16 08:27:00,2023-10-15 19:34 KST,2023-10-16 08:27 KST,3897.0,1,3897.0,-55222.84,55222.84,17986.14,1
APEUSDT,Long,1.064 USDT,"35,724","38,025.22 USDT",297.90 USDT,0.78 %,10/15/2023 10:58 UTC,10/16/2023 13:31 UTC,3.84 % 1.10 USDT,-0.67 % 1.06 USDT,2023-10-15 10:58:00,2023-10-16 13:31:00,2023-10-15 19:58:00,2023-10-16 22:31:00,2023-10-15 19:58 KST,2023-10-16 22:31 KST,297.9,1,297.9,38025.22,38025.22,18284.04,1
TUSDT,Short,0.023 USDT,"2,171,140","-50,079.04 USDT","1,339 USDT",2.67 %,10/15/2023 11:20 UTC,10/15/2023 23:27 UTC,3.32 % 0.02 USDT,-2.66 % 0.02 USDT,2023-10-15 11:20:00,2023-10-15 23:27:00,2023-10-15 20:20:00,2023-10-16 08:27:00,2023-10-15 20:20 KST,2023-10-16 08:27 KST,1339.0,1,1339.0,-50079.04,50079.04,19623.04,1
BLURUSDT,Long,0.167 USDT,"243,038","40,691.48 USDT","1,512 USDT",3.72 %,10/15/2023 12:15 UTC,10/16/2023 13:31 UTC,6.79 % 0.18 USDT,-0.20 % 0.17 USDT,2023-10-15 12:15:00,2023-10-16 13:31:00,2023-10-15 21:15:00,2023-10-16 22:31:00,2023-10-15 21:15 KST,2023-10-16 22:31 KST,1512.0,1,1512.0,40691.48,40691.48,21135.04,1
LQTYUSDT,Short,1.643 USDT,"6,718.8","-11,036.39 USDT",250.92 USDT,2.27 %,10/15/2023 12:25 UTC,10/15/2023 18:29 UTC,5.24 % 1.56 USDT,-0.34 % 1.65 USDT,2023-10-15 12:25:00,2023-10-15 18:29:00,2023-10-15 21:25:00,2023-10-16 03:29:00,2023-10-15 21:25 KST,2023-10-16 03:29 KST,250.92,1,250.92,-11036.39,11036.39,21385.96,1
LOOMUSDT,Short,0.374 USDT,"271,709","-100,940.25 USDT","6,413 USDT",6.35 %,10/15/2023 13:27 UTC,10/15/2023 16:59 UTC,7.27 % 0.35 USDT,-1.75 % 0.38 USDT,2023-10-15 13:27:00,2023-10-15 16:59:00,2023-10-15 22:27:00,2023-10-16 01:59:00,2023-10-15 22:27 KST,2023-10-16 01:59 KST,6413.0,1,6413.0,-100940.25,100940.25,27798.96,1
LOOMUSDT,Short,0.361 USDT,"92,467","-33,422.22 USDT",-881.38 USDT,-2.64 %,10/15/2023 17:00 UTC,10/15/2023 19:37 UTC,1.02 % 0.36 USDT,-2.89 % 0.37 USDT,2023-10-15 17:00:00,2023-10-15 19:37:00,2023-10-16 02:00:00,2023-10-16 04:37:00,2023-10-16 02:00 KST,2023-10-16 04:37 KST,881.38,-1,-881.38,-33422.22,33422.22,26917.579999999998,1
BONDUSDT,Long,5.792 USDT,17.1,99.04 USDT,0.66 USDT,0.66 %,10/15/2023 17:15 UTC,10/15/2023 17:17 UTC,1.33 % 5.87 USDT,-0.07 % 5.79 USDT,2023-10-15 17:15:00,2023-10-15 17:17:00,2023-10-16 02:15:00,2023-10-16 02:17:00,2023-10-16 02:15 KST,2023-10-16 02:17 KST,0.66,1,0.66,99.04,99.04,26918.239999999998,1
DYDXUSDT,Long,1.867 USDT,"66,536.6","124,216.59 USDT","3,418 USDT",2.75 %,10/15/2023 18:02 UTC,10/16/2023 13:31 UTC,3.38 % 1.93 USDT,-1.71 % 1.84 USDT,2023-10-15 18:02:00,2023-10-16 13:31:00,2023-10-16 03:02:00,2023-10-16 22:31:00,2023-10-16 03:02 KST,2023-10-16 22:31 KST,3418.0,1,3418.0,124216.59,124216.59,30336.239999999998,1
LOOMUSDT,Short,0.361 USDT,"115,611","-43,746.05 USDT","1,920 USDT",4.39 %,10/15/2023 19:59 UTC,10/15/2023 23:27 UTC,6.12 % 0.34 USDT,,2023-10-15 19:59:00,2023-10-15 23:27:00,2023-10-16 04:59:00,2023-10-16 08:27:00,2023-10-16 04:59 KST,2023-10-16 08:27 KST,1920.0,1,1920.0,-43746.05,43746.05,32256.239999999998,1
GMXUSDT,Short,36.297 USDT,"2,487.25","-90,280.47 USDT","-2,838.09 USDT",-3.14 %,10/15/2023 21:27 UTC,10/16/2023 13:31 UTC,2.74 % 35.33 USDT,-3.08 % 37.45 USDT,2023-10-15 21:27:00,2023-10-16 13:31:00,2023-10-16 06:27:00,2023-10-16 22:31:00,2023-10-16 06:27 KST,2023-10-16 22:31 KST,2838.09,-1,-2838.09,-90280.47,90280.47,29418.149999999998,1
WOOUSDT,Short,0.177 USDT,"281,859","-49,957.71 USDT","-1,482.15 USDT",-2.97 %,10/15/2023 21:27 UTC,10/16/2023 13:31 UTC,0.65 % 0.18 USDT,-2.69 % 0.18 USDT,2023-10-15 21:27:00,2023-10-16 13:31:00,2023-10-16 06:27:00,2023-10-16 22:31:00,2023-10-16 06:27 KST,2023-10-16 22:31 KST,1482.15,-1,-1482.15,-49957.71,49957.71,27935.999999999996,1
MAGICUSDT,Short,0.488 USDT,"196,181","-95,767.69 USDT","-2,410.74 USDT",-2.52 %,10/15/2023 21:32 UTC,10/16/2023 13:31 UTC,3.34 % 0.47 USDT,-1.62 % 0.50 USDT,2023-10-15 21:32:00,2023-10-16 13:31:00,2023-10-16 06:32:00,2023-10-16 22:31:00,2023-10-16 06:32 KST,2023-10-16 22:31 KST,2410.74,-1,-2410.74,-95767.69,95767.69,25525.259999999995,1
BIGTIMEUSDT,Short,0.257 USDT,"94,758","-24,011.65 USDT",16.61 USDT,0.07 %,10/15/2023 22:12 UTC,10/16/2023 13:20 UTC,9.56 % 0.23 USDT,-1.88 % 0.26 USDT,2023-10-15 22:12:00,2023-10-16 13:20:00,2023-10-16 07:12:00,2023-10-16 22:20:00,2023-10-16 07:12 KST,2023-10-16 22:20 KST,16.61,1,16.61,-24011.65,24011.65,25541.869999999995,1
BTCUSDT,Long,"27,107.664 USDT",2.313,"62,700.03 USDT","6,732 USDT",10.74 %,10/15/2023 22:38 UTC,10/16/2023 13:31 UTC,"13.33 % 30,720 USDT","-0.33 % 27,018 USDT",2023-10-15 22:38:00,2023-10-16 13:31:00,2023-10-16 07:38:00,2023-10-16 22:31:00,2023-10-16 07:38 KST,2023-10-16 22:31 KST,6732.0,1,6732.0,62700.03,62700.03,32273.869999999995,1
LOOMUSDT,Short,0.365 USDT,"8,905","-3,246.50 USDT",298.87 USDT,9.21 %,10/15/2023 23:30 UTC,10/16/2023 12:38 UTC,11.42 % 0.33 USDT,-4.09 % 0.38 USDT,2023-10-15 23:30:00,2023-10-16 12:38:00,2023-10-16 08:30:00,2023-10-16 21:38:00,2023-10-16 08:30 KST,2023-10-16 21:38 KST,298.87,1,298.87,-3246.5,3246.5,32572.739999999994,1
TUSDT,Short,0.024 USDT,"1,531,160","-36,144.57 USDT","1,228 USDT",3.40 %,10/16/2023 08:34 UTC,10/16/2023 13:31 UTC,4.96 % 0.02 USDT,-1.19 % 0.02 USDT,2023-10-16 08:34:00,2023-10-16 13:31:00,2023-10-16 17:34:00,2023-10-16 22:31:00,2023-10-16 17:34 KST,2023-10-16 22:31 KST,1228.0,1,1228.0,-36144.57,36144.57,33800.73999999999,1
WLDUSDT,Long,1.576 USDT,"9,499","14,965.95 USDT",878.16 USDT,5.87 %,10/16/2023 08:43 UTC,10/16/2023 13:31 UTC,7.27 % 1.69 USDT,-0.76 % 1.56 USDT,2023-10-16 08:43:00,2023-10-16 13:31:00,2023-10-16 17:43:00,2023-10-16 22:31:00,2023-10-16 17:43 KST,2023-10-16 22:31 KST,878.16,1,878.16,14965.95,14965.95,34678.899999999994,1
STXUSDT,Long,0.529 USDT,"60,156","31,831.64 USDT","2,792 USDT",8.77 %,10/16/2023 08:51 UTC,10/16/2023 13:31 UTC,12.61 % 0.60 USDT,-0.73 % 0.53 USDT,2023-10-16 08:51:00,2023-10-16 13:31:00,2023-10-16 17:51:00,2023-10-16 22:31:00,2023-10-16 17:51 KST,2023-10-16 22:31 KST,2792.0,1,2792.0,31831.64,31831.64,37470.899999999994,1
GALAUSDT,Short,0.014 USDT,"1,806,979","-25,039.69 USDT",-218.92 USDT,-0.87 %,10/16/2023 09:03 UTC,10/16/2023 13:27 UTC,0.71 % 0.01 USDT,-0.45 % 0.01 USDT,2023-10-16 09:03:00,2023-10-16 13:27:00,2023-10-16 18:03:00,2023-10-16 22:27:00,2023-10-16 18:03 KST,2023-10-16 22:27 KST,218.92,-1,-218.92,-25039.69,25039.69,37251.979999999996,1
ARKMUSDT,Short,0.338 USDT,"295,326","-99,832.86 USDT",317.12 USDT,0.32 %,10/16/2023 09:14 UTC,10/16/2023 10:32 UTC,1.18 % 0.33 USDT,,2023-10-16 09:14:00,2023-10-16 10:32:00,2023-10-16 18:14:00,2023-10-16 19:32:00,2023-10-16 18:14 KST,2023-10-16 19:32 KST,317.12,1,317.12,-99832.86,99832.86,37569.1,1
MKRUSDT,Long,"1,460.477 USDT",19.073,"27,855.67 USDT",-135.44 USDT,-0.49 %,10/16/2023 09:54 UTC,10/16/2023 13:31 UTC,"0.34 % 1,465 USDT","-0.90 % 1,447 USDT",2023-10-16 09:54:00,2023-10-16 13:31:00,2023-10-16 18:54:00,2023-10-16 22:31:00,2023-10-16 18:54 KST,2023-10-16 22:31 KST,135.44,-1,-135.44,27855.67,27855.67,37433.659999999996,1
BONDUSDT,Long,4.7 USDT,21.1,99.17 USDT,0.53 USDT,0.54 %,10/16/2023 10:33 UTC,10/16/2023 10:35 UTC,0.62 % 4.73 USDT,-0.11 % 4.70 USDT,2023-10-16 10:33:00,2023-10-16 10:35:00,2023-10-16 19:33:00,2023-10-16 19:35:00,2023-10-16 19:33 KST,2023-10-16 19:35 KST,0.53,1,0.53,99.17,99.17,37434.189999999995,1
STRAXUSDT,Short,1.106 USDT,"66,660","-73,701.02 USDT","2,438 USDT",3.31 %,10/16/2023 11:33 UTC,10/16/2023 13:31 UTC,7.90 % 1.02 USDT,-0.85 % 1.12 USDT,2023-10-16 11:33:00,2023-10-16 13:31:00,2023-10-16 20:33:00,2023-10-16 22:31:00,2023-10-16 20:33 KST,2023-10-16 22:31 KST,2438.0,1,2438.0,-73701.02,73701.02,39872.189999999995,1
1000FLOKIUSDT,Short,0.019 USDT,"1,333,991","-24,900.28 USDT",-407.29 USDT,-1.64 %,10/16/2023 12:36 UTC,10/16/2023 13:31 UTC,1.28 % 0.02 USDT,-1.39 % 0.02 USDT,2023-10-16 12:36:00,2023-10-16 13:31:00,2023-10-16 21:36:00,2023-10-16 22:31:00,2023-10-16 21:36 KST,2023-10-16 22:31 KST,407.29,-1,-407.29,-24900.28,24900.28,39464.899999999994,1
MANAUSDT,Long,0.292 USDT,"171,288","50,017.08 USDT","1,133 USDT",2.27 %,10/16/2023 12:57 UTC,10/16/2023 13:31 UTC,2.87 % 0.30 USDT,-0.38 % 0.29 USDT,2023-10-16 12:57:00,2023-10-16 13:31:00,2023-10-16 21:57:00,2023-10-16 22:31:00,2023-10-16 21:57 KST,2023-10-16 22:31 KST,1133.0,1,1133.0,50017.08,50017.08,40597.899999999994,1
SANDUSDT,Short,0.294 USDT,"170,180","49,984.17 USDT",-981.02 USDT,-1.96 %,10/16/2023 12:57 UTC,10/16/2023 13:31 UTC,0.00 % 0.29 USDT,-1.83 % 0.30 USDT,2023-10-16 12:57:00,2023-10-16 13:31:00,2023-10-16 21:57:00,2023-10-16 22:31:00,2023-10-16 21:57 KST,2023-10-16 22:31 KST,981.02,-1,-981.02,49984.17,49984.17,39616.88,1
WOOUSDT,Short,0.181 USDT,"276,054","49,838.10 USDT","1,396 USDT",2.80 %,10/16/2023 13:33 UTC,10/18/2023 21:17 UTC,9.04 % 0.17 USDT,,2023-10-16 13:33:00,2023-10-18 21:17:00,2023-10-16 22:33:00,2023-10-19 06:17:00,2023-10-16 22:33 KST,2023-10-19 06:17 KST,1396.0,1,1396.0,49838.1,49838.1,41012.88,1
MAGICUSDT,Short,0.483 USDT,"156,978.4","-75,846.50 USDT","8,997 USDT",11.86 %,10/16/2023 13:33 UTC,10/20/2023 00:19 UTC,14.30 % 0.42 USDT,,2023-10-16 13:33:00,2023-10-20 00:19:00,2023-10-16 22:33:00,2023-10-20 09:19:00,2023-10-16 22:33 KST,2023-10-20 09:19 KST,8997.0,1,8997.0,-75846.5,75846.5,50009.88,1
ETHUSDT,Long,"1,628.116 USDT",30.71,"49,999.43 USDT",-567.74 USDT,-1.14 %,10/16/2023 13:33 UTC,10/16/2023 13:36 UTC,,"-1.56 % 1,602 USDT",2023-10-16 13:33:00,2023-10-16 13:36:00,2023-10-16 22:33:00,2023-10-16 22:36:00,2023-10-16 22:33 KST,2023-10-16 22:36 KST,567.74,-1,-567.74,49999.43,49999.43,49442.14,1
MKRUSDT,Long,"1,441.756 USDT",17.033,"24,557.43 USDT",3.04 USDT,0.01 %,10/16/2023 13:33 UTC,10/16/2023 13:34 UTC,"0.09 % 1,443 USDT","-0.16 % 1,439 USDT",2023-10-16 13:33:00,2023-10-16 13:34:00,2023-10-16 22:33:00,2023-10-16 22:34:00,2023-10-16 22:33 KST,2023-10-16 22:34 KST,3.04,1,3.04,24557.43,24557.43,49445.18,1
MKRUSDT,Long,"1,438.829 USDT",4.769,"6,861.77 USDT",0.04 USDT,0.00 %,10/16/2023 13:35 UTC,10/16/2023 13:35 UTC,,,2023-10-16 13:35:00,2023-10-16 13:35:00,2023-10-16 22:35:00,2023-10-16 22:35:00,2023-10-16 22:35 KST,2023-10-16 22:35 KST,0.04,1,0.04,6861.77,6861.77,49445.22,1
BCHUSDT,Short,231.228 USDT,316.571,"-73,200.02 USDT",608.98 USDT,0.83 %,10/16/2023 13:36 UTC,10/16/2023 18:08 UTC,1.67 % 227.43 USDT,,2023-10-16 13:36:00,2023-10-16 18:08:00,2023-10-16 22:36:00,2023-10-17 03:08:00,2023-10-16 22:36 KST,2023-10-17 03:08 KST,608.98,1,608.98,-73200.02,73200.02,50054.200000000004,1
BLURUSDT,Long,0.164 USDT,"285,808","47,749.79 USDT",-897.84 USDT,-1.88 %,10/16/2023 13:42 UTC,10/17/2023 13:45 UTC,4.10 % 0.17 USDT,-1.43 % 0.16 USDT,2023-10-16 13:42:00,2023-10-17 13:45:00,2023-10-16 22:42:00,2023-10-17 22:45:00,2023-10-16 22:42 KST,2023-10-17 22:45 KST,897.84,-1,-897.84,47749.79,47749.79,49156.36000000001,1
APEUSDT,Long,1.057 USDT,"5,638","5,960.31 USDT",51.84 USDT,0.87 %,10/16/2023 13:49 UTC,10/16/2023 19:58 UTC,1.59 % 1.07 USDT,-0.30 % 1.05 USDT,2023-10-16 13:49:00,2023-10-16 19:58:00,2023-10-16 22:49:00,2023-10-17 04:58:00,2023-10-16 22:49 KST,2023-10-17 04:58 KST,51.84,1,51.84,5960.31,5960.31,49208.200000000004,1
ETHUSDT,Long,"1,577.176 USDT",51.606,"81,328.20 USDT",16.31 USDT,0.02 %,10/16/2023 13:50 UTC,10/17/2023 13:02 UTC,"1.57 % 1,601 USDT","-0.31 % 1,572 USDT",2023-10-16 13:50:00,2023-10-17 13:02:00,2023-10-16 22:50:00,2023-10-17 22:02:00,2023-10-16 22:50 KST,2023-10-17 22:02 KST,16.31,1,16.31,81328.2,81328.2,49224.51,1
BTCUSDT,Long,"28,361.554 USDT",10.685,"300,666.79 USDT","4,154 USDT",1.38 %,10/16/2023 13:51 UTC,10/20/2023 00:11 UTC,"2.60 % 29,100 USDT","-1.08 % 28,055 USDT",2023-10-16 13:51:00,2023-10-20 00:11:00,2023-10-16 22:51:00,2023-10-20 09:11:00,2023-10-16 22:51 KST,2023-10-20 09:11 KST,4154.0,1,4154.0,300666.79,300666.79,53378.51,1
STXUSDT,Long,0.535 USDT,"374,264","200,012.48 USDT","7,075 USDT",3.54 %,10/16/2023 13:56 UTC,10/20/2023 00:12 UTC,7.44 % 0.58 USDT,-3.11 % 0.52 USDT,2023-10-16 13:56:00,2023-10-20 00:12:00,2023-10-16 22:56:00,2023-10-20 09:12:00,2023-10-16 22:56 KST,2023-10-20 09:12 KST,7075.0,1,7075.0,200012.48,200012.48,60453.51,1
1000FLOKIUSDT,Short,0.018 USDT,"809,131","-14,815.88 USDT",634.43 USDT,4.28 %,10/16/2023 14:24 UTC,10/17/2023 18:15 UTC,4.87 % 0.02 USDT,-1.13 % 0.02 USDT,2023-10-16 14:24:00,2023-10-17 18:15:00,2023-10-16 23:24:00,2023-10-18 03:15:00,2023-10-16 23:24 KST,2023-10-18 03:15 KST,634.43,1,634.43,-14815.88,14815.88,61087.94,1
BIGTIMEUSDT,Short,0.247 USDT,198,48.93 USDT,0.47 USDT,0.95 %,10/16/2023 14:57 UTC,10/16/2023 15:04 UTC,0.24 % 0.25 USDT,-0.16 % 0.25 USDT,2023-10-16 14:57:00,2023-10-16 15:04:00,2023-10-16 23:57:00,2023-10-17 00:04:00,2023-10-16 23:57 KST,2023-10-17 00:04 KST,0.47,1,0.47,48.93,48.93,61088.41,1
LDOUSDT,Short,1.592 USDT,"47,068","-74,942.30 USDT","1,034 USDT",1.38 %,10/16/2023 15:04 UTC,10/18/2023 21:16 UTC,6.49 % 1.50 USDT,-1.45 % 1.62 USDT,2023-10-16 15:04:00,2023-10-18 21:16:00,2023-10-17 00:04:00,2023-10-19 06:16:00,2023-10-17 00:04 KST,2023-10-19 06:16 KST,1034.0,1,1034.0,-74942.3,74942.3,62122.41,1
GMXUSDT,Short,35.877 USDT,"1,245.56","-44,932.10 USDT",735.59 USDT,1.64 %,10/16/2023 15:45 UTC,10/20/2023 00:19 UTC,3.01 % 34.83 USDT,-1.84 % 36.55 USDT,2023-10-16 15:45:00,2023-10-20 00:19:00,2023-10-17 00:45:00,2023-10-20 09:19:00,2023-10-17 00:45 KST,2023-10-20 09:19 KST,735.59,1,735.59,-44932.1,44932.1,62858.0,1
TUSDT,Short,0.023 USDT,"1,394,891","-32,334.51 USDT",-527.78 USDT,-1.63 %,10/16/2023 17:45 UTC,10/17/2023 01:50 UTC,0.87 % 0.02 USDT,-2.60 % 0.02 USDT,2023-10-16 17:45:00,2023-10-17 01:50:00,2023-10-17 02:45:00,2023-10-17 10:50:00,2023-10-17 02:45 KST,2023-10-17 10:50 KST,527.78,-1,-527.78,-32334.51,32334.51,62330.22,1
DYDXUSDT,Long,1.86 USDT,"92,336.7","171,770.50 USDT","-1,465.06 USDT",-0.85 %,10/16/2023 18:54 UTC,10/17/2023 10:40 UTC,1.44 % 1.89 USDT,-0.98 % 1.84 USDT,2023-10-16 18:54:00,2023-10-17 10:40:00,2023-10-17 03:54:00,2023-10-17 19:40:00,2023-10-17 03:54 KST,2023-10-17 19:40 KST,1465.06,-1,-1465.06,171770.5,171770.5,60865.16,1
