Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
DOGEUSDT,Short,0.348 USDT,5,1.74 USDT,-0.46 USDT,-26.63 %,01/23/2025 10:40 UTC,01/23/2025 10:40 UTC,,,2025-01-23 10:40:00,2025-01-23 10:40:00,2025-01-23 19:40:00,2025-01-23 19:40:00,2025-01-23 19:40 KST,2025-01-23 19:40 KST,0.46,-1,-0.46,1.74,1.74,1366.9199999999998,1366.9199999999998
ENAUSDT,Short,0.823 USDT,1,0.82 USDT,-0.14 USDT,-17.07 %,01/23/2025 10:40 UTC,01/23/2025 10:40 UTC,,,2025-01-23 10:40:00,2025-01-23 10:40:00,2025-01-23 19:40:00,2025-01-23 19:40:00,2025-01-23 19:40 KST,2025-01-23 19:40 KST,0.14,-1,-0.14,0.82,0.82,1366.7799999999997,1366.7799999999997
SOLUSDT,Long,243.72 USDT,0.03,7.31 USDT,-1.23 USDT,-16.83 %,01/23/2025 10:54 UTC,01/23/2025 10:54 UTC,,,2025-01-23 10:54:00,2025-01-23 10:54:00,2025-01-23 19:54:00,2025-01-23 19:54:00,2025-01-23 19:54 KST,2025-01-23 19:54 KST,1.23,-1,-1.23,7.31,7.31,1365.5499999999997,1365.5499999999997
SOLUSDT,Short,243.87 USDT,170.28,"41,526.18 USDT","-1,401.18 USDT",-3.37 %,01/23/2025 11:03 UTC,01/23/2025 20:21 UTC,0.59 % 242.44 USDT,-4.27 % 254.75 USDT,2025-01-23 11:03:00,2025-01-23 20:21:00,2025-01-23 20:03:00,2025-01-24 05:21:00,2025-01-23 20:03 KST,2025-01-24 05:21 KST,1401.18,-1,-1401.18,41526.18,41526.18,-35.63000000000034,-35.63000000000034
HYPEUSDT,Short,23.104 USDT,3.29,76.01 USDT,-6.09 USDT,-8.01 %,01/23/2025 11:37 UTC,01/23/2025 20:24 UTC,2.29 % 22.59 USDT,-6.30 % 24.66 USDT,2025-01-23 11:37:00,2025-01-23 20:24:00,2025-01-23 20:37:00,2025-01-24 05:24:00,2025-01-23 20:37 KST,2025-01-24 05:24 KST,6.09,-1,-6.09,76.01,76.01,-41.72000000000034,-41.72000000000034
XRPUSDT,Short,3.056 USDT,"1,411","4,311.31 USDT",-32.92 USDT,-0.76 %,01/23/2025 12:21 UTC,01/23/2025 12:37 UTC,,-0.61 % 3.07 USDT,2025-01-23 12:21:00,2025-01-23 12:37:00,2025-01-23 21:21:00,2025-01-23 21:37:00,2025-01-23 21:21 KST,2025-01-23 21:37 KST,32.92,-1,-32.92,4311.31,4311.31,-74.64000000000034,-74.64000000000034
BTCUSDT,Short,"103,530 USDT",0.501,"51,866.46 USDT",205.09 USDT,0.40 %,01/23/2025 14:42 UTC,01/23/2025 15:12 UTC,"0.22 % 103,307 USDT","-2.20 % 105,857 USDT",2025-01-23 14:42:00,2025-01-23 15:12:00,2025-01-23 23:42:00,2025-01-24 00:12:00,2025-01-23 23:42 KST,2025-01-24 00:12 KST,205.09,1,205.09,51866.46,51866.46,130.44999999999965,130.44999999999965
BTCUSDT,Long,"104,260 USDT",0.404,"42,129.38 USDT",-111.11 USDT,-0.26 %,01/23/2025 15:12 UTC,01/23/2025 20:18 UTC,"2.68 % 107,049 USDT","-0.44 % 103,800 USDT",2025-01-23 15:12:00,2025-01-23 20:18:00,2025-01-24 00:12:00,2025-01-24 05:18:00,2025-01-24 00:12 KST,2025-01-24 05:18 KST,111.11,-1,-111.11,42129.38,42129.38,19.339999999999648,19.339999999999648
AAVEUSDT,Long,343.15 USDT,29.27,"10,044.00 USDT",-118.06 USDT,-1.18 %,01/23/2025 16:10 UTC,01/23/2025 16:38 UTC,0.71 % 345.58 USDT,-1.28 % 338.77 USDT,2025-01-23 16:10:00,2025-01-23 16:38:00,2025-01-24 01:10:00,2025-01-24 01:38:00,2025-01-24 01:10 KST,2025-01-24 01:38 KST,118.06,-1,-118.06,10044.0,10044.0,-98.72000000000035,-98.72000000000035
LINKUSDT,Long,26.21 USDT,315,"8,256.15 USDT",-161.41 USDT,-1.96 %,01/23/2025 16:15 UTC,01/23/2025 16:53 UTC,0.18 % 26.26 USDT,-2.00 % 25.69 USDT,2025-01-23 16:15:00,2025-01-23 16:53:00,2025-01-24 01:15:00,2025-01-24 01:53:00,2025-01-24 01:15 KST,2025-01-24 01:53 KST,161.41,-1,-161.41,8256.15,8256.15,-260.13000000000034,-260.13000000000034
LTCUSDT,Long,116.96 USDT,113.3,"13,251.57 USDT",-106.07 USDT,-0.80 %,01/23/2025 16:47 UTC,01/23/2025 16:54 UTC,0.15 % 117.14 USDT,-0.91 % 115.89 USDT,2025-01-23 16:47:00,2025-01-23 16:54:00,2025-01-24 01:47:00,2025-01-24 01:54:00,2025-01-24 01:47 KST,2025-01-24 01:54 KST,106.07,-1,-106.07,13251.57,13251.57,-366.20000000000033,-366.20000000000033
BCHUSDT,Long,445.65 USDT,29.75,"13,258.09 USDT",-116.16 USDT,-0.88 %,01/23/2025 16:48 UTC,01/23/2025 16:54 UTC,,-0.86 % 441.82 USDT,2025-01-23 16:48:00,2025-01-23 16:54:00,2025-01-24 01:48:00,2025-01-24 01:54:00,2025-01-24 01:48 KST,2025-01-24 01:54 KST,116.16,-1,-116.16,13258.09,13258.09,-482.36000000000035,-482.36000000000035
LINKUSDT,Short,25.713 USDT,0.2,5.14 USDT,-1.10 USDT,-21.31 %,01/23/2025 16:53 UTC,01/23/2025 16:53 UTC,,,2025-01-23 16:53:00,2025-01-23 16:53:00,2025-01-24 01:53:00,2025-01-24 01:53:00,2025-01-24 01:53 KST,2025-01-24 01:53 KST,1.1,-1,-1.1,5.14,5.14,-483.4600000000004,-483.4600000000004
LTCUSDT,Short,115.99 USDT,0.01,1.16 USDT,-0.57 USDT,-49.23 %,01/23/2025 16:54 UTC,01/23/2025 16:54 UTC,,,2025-01-23 16:54:00,2025-01-23 16:54:00,2025-01-24 01:54:00,2025-01-24 01:54:00,2025-01-24 01:54 KST,2025-01-24 01:54 KST,0.57,-1,-0.57,1.16,1.16,-484.03000000000037,-484.03000000000037
ETHUSDT,Long,"3,218.4 USDT",5.746,"18,491.32 USDT",-135.44 USDT,-0.73 %,01/23/2025 19:36 UTC,01/23/2025 19:52 UTC,"0.21 % 3,225 USDT","-0.70 % 3,195 USDT",2025-01-23 19:36:00,2025-01-23 19:52:00,2025-01-24 04:36:00,2025-01-24 04:52:00,2025-01-24 04:36 KST,2025-01-24 04:52 KST,135.44,-1,-135.44,18491.32,18491.32,-619.4700000000004,-619.4700000000004
ETHUSDT,Short,"3,196.8 USDT",0.001,2.24 USDT,-5.51 USDT,-246.33 %,01/23/2025 19:52 UTC,01/23/2025 19:52 UTC,,,2025-01-23 19:52:00,2025-01-23 19:52:00,2025-01-24 04:52:00,2025-01-24 04:52:00,2025-01-24 04:52 KST,2025-01-24 04:52 KST,5.51,-1,-5.51,2.24,2.24,-624.9800000000004,-624.9800000000004
ETHUSDT,Long,"3,213.1 USDT",8.735,"28,067.07 USDT",46.25 USDT,0.16 %,01/23/2025 20:05 UTC,01/23/2025 20:19 UTC,"0.84 % 3,240 USDT","-0.56 % 3,195 USDT",2025-01-23 20:05:00,2025-01-23 20:19:00,2025-01-24 05:05:00,2025-01-24 05:19:00,2025-01-24 05:05 KST,2025-01-24 05:19 KST,46.25,1,46.25,28067.07,28067.07,-578.7300000000004,-578.7300000000004
BTCUSDT,Short,"104,060 USDT",0,31.22 USDT,-2.95 USDT,-9.46 %,01/23/2025 20:18 UTC,01/23/2025 20:18 UTC,,,2025-01-23 20:18:00,2025-01-23 20:18:00,2025-01-24 05:18:00,2025-01-24 05:18:00,2025-01-24 05:18 KST,2025-01-24 05:18 KST,2.95,-1,-2.95,31.22,31.22,-581.6800000000004,-581.6800000000004
