Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
GOATUSDT,Long,0.64 USDT,"741,481","428,442.55 USDT","159,863 USDT",37.31 %,10/26/2024 23:01 UTC,11/13/2024 10:04 UTC,64.72 % 1.05 USDT,-34.21 % 0.42 USDT
kPEPEUSDT,Long,0.011 USDT,"18,441,678","203,577.68 USDT",298.46 USDT,0.15 %,11/09/2024 21:52 UTC,11/10/2024 00:30 UTC,2.94 % 0.01 USDT,
POPCATUSDT,Long,1.452 USDT,"82,662","120,058.29 USDT",451.51 USDT,0.38 %,10/22/2024 23:39 UTC,10/25/2024 16:09 UTC,,
BIGTIMEUSDT,Long,0.182 USDT,"385,430","70,102.01 USDT",400.82 USDT,0.57 %,10/22/2024 23:39 UTC,10/25/2024 00:29 UTC,,
WIFUSDT,Long,2.527 USDT,"29,611","74,818.11 USDT",874.44 USDT,1.17 %,10/23/2024 20:41 UTC,10/25/2024 00:13 UTC,,
POPCATUSDT,Long,0.987 USDT,"196,251","193,727.21 USDT","-2,757.07 USDT",-1.42 %,09/29/2024 21:42 UTC,10/01/2024 15:02 UTC,,
SOLUSDT,Long,138.45 USDT,"1,083.46","150,005.04 USDT","-5,987.38 USDT",-3.99 %,09/13/2024 20:39 UTC,09/17/2024 15:36 UTC,,
SOLUSDT,Long,138.07 USDT,"1,086.83","150,058.62 USDT",47.25 USDT,0.03 %,09/13/2024 18:35 UTC,09/13/2024 20:33 UTC,,
TONUSDT,Long,5.167 USDT,"11,459.1","59,211.46 USDT","1,780 USDT",3.01 %,08/26/2024 18:11 UTC,08/27/2024 22:33 UTC,,
TONUSDT,Long,5.483 USDT,"4,543.3","24,909.55 USDT",881.25 USDT,3.54 %,08/25/2024 08:59 UTC,08/25/2024 11:31 UTC,,
TONUSDT,Long,5.716 USDT,"35,077.4","200,498.91 USDT","4,004 USDT",2.00 %,08/25/2024 01:14 UTC,08/25/2024 02:46 UTC,,
TONUSDT,Long,5.842 USDT,"21,853.1","127,670.18 USDT","-1,422.58 USDT",-1.11 %,08/24/2024 22:42 UTC,08/25/2024 00:35 UTC,,
