Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
FTMUSDT,Long,0.336 USDT,"154,759","52,021.90 USDT","4,269 USDT",8.21 %,01/24/2024 08:12 UTC,01/28/2024 00:18 UTC,12.84 % 0.38 USDT,-2.57 % 0.33 USDT
MKRUSDT,Long,"1,937.814 USDT",51.503,"99,569.58 USDT",-327.08 USDT,-0.33 %,01/23/2024 09:18 UTC,01/28/2024 00:18 UTC,"10.89 % 2,148 USDT","-3.91 % 1,862 USDT"
LDOUSDT,Long,2.62 USDT,"19,852","52,029.23 USDT","3,347 USDT",6.43 %,01/23/2024 09:34 UTC,01/28/2024 00:18 UTC,17.36 % 3.08 USDT,-2.63 % 2.55 USDT
WIFUSDT,Long,0.314 USDT,"25,204.4","7,901.58 USDT",753.89 USDT,9.54 %,01/27/2024 10:01 UTC,01/28/2024 00:18 UTC,16.40 % 0.36 USDT,-1.82 % 0.31 USDT
SOLUSDT,Long,85.846 USDT,173,"14,851.41 USDT","1,233 USDT",8.30 %,01/24/2024 08:20 UTC,01/28/2024 00:18 UTC,10.06 % 94.48 USDT,-0.87 % 85.10 USDT
RNDRUSDT,Long,3.906 USDT,"6,403.1","25,012.28 USDT","1,210 USDT",4.84 %,01/27/2024 07:50 UTC,01/28/2024 00:18 UTC,5.27 % 4.11 USDT,-0.91 % 3.87 USDT
STXUSDT,Long,1.437 USDT,"92,630","133,078.53 USDT","7,214 USDT",5.42 %,01/24/2024 09:02 UTC,01/28/2024 00:18 UTC,7.60 % 1.55 USDT,-1.29 % 1.42 USDT
BTCUSDT,Long,"39,888.366 USDT",5.628,"224,759.54 USDT","4,490 USDT",2.00 %,01/24/2024 00:10 UTC,01/28/2024 00:17 UTC,"5.89 % 42,239 USDT","-0.99 % 39,493 USDT"
RUNEUSDT,Long,4.304 USDT,"6,043","26,009.12 USDT",-139.04 USDT,-0.53 %,01/26/2024 15:38 UTC,01/27/2024 19:12 UTC,2.18 % 4.40 USDT,-1.05 % 4.26 USDT
NTRNUSDT,Long,1.039 USDT,"34,101","35,043.89 USDT","2,439 USDT",6.96 %,01/23/2024 10:26 UTC,01/27/2024 19:11 UTC,7.06 % 1.11 USDT,-3.56 % 1.00 USDT
TIAUSDT,Short,15.763 USDT,"1,944","-30,643.80 USDT","-1,795.96 USDT",-5.86 %,01/25/2024 09:23 UTC,01/27/2024 19:11 UTC,6.03 % 14.87 USDT,-8.49 % 17.23 USDT
BLURUSDT,Long,0.592 USDT,"170,166","99,002.06 USDT","7,635 USDT",7.71 %,01/23/2024 09:18 UTC,01/27/2024 19:11 UTC,15.26 % 0.68 USDT,-3.85 % 0.57 USDT
ONDOUSDT,Short,0.252 USDT,"305,558.4","-77,114.54 USDT","5,202 USDT",6.75 %,01/24/2024 18:10 UTC,01/27/2024 19:11 UTC,20.41 % 0.21 USDT,-4.59 % 0.26 USDT
ALTUSDT,Long,0.318 USDT,"47,446","15,110.45 USDT","3,414 USDT",22.60 %,01/25/2024 14:23 UTC,01/27/2024 19:07 UTC,39.98 % 0.45 USDT,-5.23 % 0.30 USDT
ARBUSDT,Short,1.792 USDT,"27,887.2","49,979.26 USDT",206.94 USDT,0.41 %,01/27/2024 07:17 UTC,01/27/2024 08:47 UTC,0.69 % 1.78 USDT,
OPUSDT,Short,3.041 USDT,"16,431.9","49,976.34 USDT",-80.59 USDT,-0.16 %,01/27/2024 07:17 UTC,01/27/2024 08:47 UTC,0.21 % 3.04 USDT,-0.37 % 3.05 USDT
OPUSDT,Short,3.06 USDT,"24,610.8","-75,304.65 USDT",-992.49 USDT,-1.32 %,01/26/2024 20:50 UTC,01/27/2024 00:40 UTC,0.75 % 3.04 USDT,-1.06 % 3.09 USDT
ARBUSDT,Short,1.784 USDT,"42,032.9","-74,978.70 USDT","-1,390.06 USDT",-1.85 %,01/26/2024 20:50 UTC,01/26/2024 23:04 UTC,0.36 % 1.78 USDT,-1.71 % 1.81 USDT
APTUSDT,Long,8.597 USDT,"2,327.1","20,005.14 USDT",202.57 USDT,1.01 %,01/24/2024 17:29 UTC,01/26/2024 21:46 UTC,3.25 % 8.88 USDT,-4.59 % 8.20 USDT
DUSKUSDT,Long,0.276 USDT,"17,727","4,888.50 USDT",-99.58 USDT,-2.04 %,01/26/2024 14:18 UTC,01/26/2024 21:00 UTC,8.79 % 0.30 USDT,-2.07 % 0.27 USDT
OPUSDT,Long,2.725 USDT,"23,458.4","62,961.15 USDT","3,194 USDT",5.07 %,01/23/2024 09:21 UTC,01/26/2024 20:50 UTC,15.63 % 3.15 USDT,-4.18 % 2.61 USDT
PERPUSDT,Long,1.124 USDT,"48,965.3","55,031.42 USDT",-541.43 USDT,-0.98 %,01/24/2024 16:18 UTC,01/24/2024 20:46 UTC,1.83 % 1.14 USDT,-1.28 % 1.11 USDT
ONDOUSDT,Short,0.245 USDT,"290,223.2","-71,004.79 USDT","-2,401.72 USDT",-3.38 %,01/23/2024 23:36 UTC,01/24/2024 18:07 UTC,4.60 % 0.23 USDT,-4.77 % 0.26 USDT
SUIUSDT,Short,1.265 USDT,"197,831.5","-250,191.13 USDT","-4,644.01 USDT",-1.86 %,01/24/2024 15:06 UTC,01/24/2024 18:05 UTC,0.33 % 1.26 USDT,-3.70 % 1.31 USDT
TIAUSDT,Short,16.676 USDT,"1,497","24,963.60 USDT",476.71 USDT,1.91 %,01/24/2024 11:08 UTC,01/24/2024 16:30 UTC,3.37 % 16.13 USDT,-0.50 % 16.76 USDT
UMAUSDT,Short,5.732 USDT,"4,920","-28,200.15 USDT","2,639 USDT",9.36 %,01/24/2024 08:48 UTC,01/24/2024 16:30 UTC,11.53 % 5.14 USDT,-1.67 % 5.83 USDT
AMBUSDT,Short,0.008 USDT,"7,693,715","-62,239.01 USDT","2,854 USDT",4.59 %,01/24/2024 10:00 UTC,01/24/2024 16:30 UTC,8.12 % 0.01 USDT,
SUIUSDT,Long,1.159 USDT,"20,837.7","23,859.55 USDT","1,807 USDT",7.57 %,01/23/2024 18:33 UTC,01/24/2024 15:06 UTC,12.82 % 1.31 USDT,-4.23 % 1.11 USDT
