Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
POLUSDT,Long,0.537 USDT,"185,185","99,488.51 USDT","23,772 USDT",23.89 %,11/23/2024 05:51 UTC,12/03/2024 13:53 UTC,43.19 % 0.77 USDT,-7.83 % 0.50 USDT
XRPUSDT,Short,2.907 USDT,"222,000.7","-645,260.71 USDT","39,579 USDT",6.13 %,12/03/2024 12:01 UTC,12/03/2024 12:42 UTC,6.52 % 2.73 USDT,
ZROUSDT,Long,3.794 USDT,"5,263.1","19,968.72 USDT","12,677 USDT",63.49 %,11/23/2024 05:41 UTC,12/03/2024 11:15 UTC,81.93 % 6.90 USDT,-4.79 % 3.61 USDT
PNUTUSDT,Long,1.188 USDT,"109,397","129,999.89 USDT","16,619 USDT",12.78 %,12/02/2024 16:19 UTC,12/03/2024 11:08 UTC,23.14 % 1.46 USDT,-1.78 % 1.17 USDT
XRPUSDT,Short,2.544 USDT,"525,097.2","-1,335,821.82 USDT","-13,347.60 USDT",-1.00 %,12/03/2024 07:15 UTC,12/03/2024 07:53 UTC,0.10 % 2.54 USDT,-1.87 % 2.59 USDT
ONDOUSDT,Short,1.463 USDT,"240,000","-351,065.18 USDT","-33,742.73 USDT",-9.61 %,12/02/2024 23:51 UTC,12/03/2024 07:41 UTC,3.07 % 1.42 USDT,-17.60 % 1.78 USDT
1000PEPEUSDT,Long,0.021 USDT,"2,439,024","49,999.36 USDT",-212.73 USDT,-0.43 %,12/03/2024 05:21 UTC,12/03/2024 07:35 UTC,2.91 % 0.02 USDT,-1.21 % 0.02 USDT
NEIROUSDT,Long,0.002 USDT,"27,624,309","49,883.58 USDT",-405.12 USDT,-0.81 %,12/02/2024 23:01 UTC,12/03/2024 07:35 UTC,3.23 % 0.00 USDT,-1.75 % 0.00 USDT
CHZUSDT,Long,0.119 USDT,"252,100","29,999.90 USDT",-481.72 USDT,-1.61 %,12/03/2024 00:36 UTC,12/03/2024 07:35 UTC,3.77 % 0.12 USDT,-3.15 % 0.12 USDT
HBARUSDT,Short,0.325 USDT,"587,586","191,144.03 USDT","-9,830.10 USDT",-5.14 %,12/03/2024 00:05 UTC,12/03/2024 02:21 UTC,,-9.01 % 0.36 USDT
ADAUSDT,Short,1.29 USDT,"400,000","516,000.00 USDT","3,501 USDT",0.68 %,12/03/2024 01:21 UTC,12/03/2024 01:33 UTC,0.12 % 1.29 USDT,-0.20 % 1.29 USDT
