Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
BERAUSDT,Long,6.095 USDT,"1,967.2","11,989.49 USDT",469.68 USDT,3.92 %,03/19/2025 19:51 UTC,03/21/2025 11:14 UTC,7.47 % 6.55 USDT,-2.08 % 5.97 USDT
JELLYUSDT,Long,0.019 USDT,"265,957","4,991.22 USDT",542.99 USDT,10.88 %,03/19/2025 19:50 UTC,03/20/2025 18:52 UTC,11.15 % 0.02 USDT,-11.30 % 0.02 USDT
ADAUSDT,Long,0.743 USDT,"47,106","34,999.76 USDT",-14.42 USDT,-0.04 %,03/19/2025 14:07 UTC,03/20/2025 15:12 UTC,1.64 % 0.76 USDT,-3.22 % 0.72 USDT
AAVEUSDT,Long,179.95 USDT,55.54,"9,994.42 USDT",-257.19 USDT,-2.57 %,03/19/2025 19:57 UTC,03/20/2025 15:04 UTC,2.58 % 184.60 USDT,-3.86 % 173.00 USDT
LINKUSDT,Long,14.464 USDT,827.5,"11,968.96 USDT",59.14 USDT,0.49 %,03/19/2025 19:57 UTC,03/20/2025 15:03 UTC,4.78 % 15.16 USDT,-0.60 % 14.38 USDT
SPXUSDT,Long,0.436 USDT,"14,908.2","6,499.83 USDT",68.75 USDT,1.06 %,03/19/2025 19:49 UTC,03/20/2025 15:03 UTC,4.00 % 0.45 USDT,-3.31 % 0.42 USDT
VINEUSDT,Long,0.026 USDT,"188,679","4,994.14 USDT",208.49 USDT,4.17 %,03/19/2025 19:49 UTC,03/20/2025 15:01 UTC,6.96 % 0.03 USDT,-0.52 % 0.03 USDT
SOLUSDT,Long,131.41 USDT,300,"39,423.00 USDT",-52.91 USDT,-0.13 %,03/20/2025 14:49 UTC,03/20/2025 15:01 UTC,0.24 % 131.72 USDT,-0.74 % 130.44 USDT
ETHUSDT,Long,"1,942.7 USDT",60.048,"116,655.83 USDT","4,070 USDT",3.49 %,03/19/2025 00:49 UTC,03/20/2025 14:56 UTC,"6.51 % 2,069 USDT","-0.79 % 1,927 USDT"
MELANIAUSDT,Long,0.727 USDT,"10,288","7,481.43 USDT",145.03 USDT,1.94 %,03/19/2025 19:59 UTC,03/20/2025 14:51 UTC,4.97 % 0.76 USDT,-2.45 % 0.71 USDT
HYPEUSDT,Long,14.917 USDT,"1,494.47","22,293.01 USDT",316.16 USDT,1.42 %,03/19/2025 10:35 UTC,03/20/2025 14:48 UTC,5.91 % 15.80 USDT,-3.49 % 14.40 USDT
TRUMPUSDT,Long,11.317 USDT,"5,732.6","64,875.83 USDT","1,236 USDT",1.91 %,03/19/2025 19:50 UTC,03/20/2025 14:47 UTC,4.00 % 11.77 USDT,-1.57 % 11.14 USDT
FARTCOINUSDT,Long,0.315 USDT,"142,785.5","44,953.16 USDT","7,009 USDT",15.59 %,03/17/2025 12:37 UTC,03/20/2025 14:46 UTC,32.05 % 0.42 USDT,-15.70 % 0.27 USDT
ZEREBROUSDT,Long,0.032 USDT,"136,363","4,388.30 USDT",947.79 USDT,21.60 %,03/19/2025 19:51 UTC,03/20/2025 14:23 UTC,24.27 % 0.04 USDT,-0.62 % 0.03 USDT
SOLUSDT,Long,130.69 USDT,880.24,"115,038.57 USDT",-42.77 USDT,-0.04 %,03/14/2025 14:44 UTC,03/19/2025 17:18 UTC,4.57 % 136.66 USDT,-6.90 % 121.67 USDT
ZROUSDT,Long,2.384 USDT,"7,335","17,483.71 USDT",-673.34 USDT,-3.85 %,03/16/2025 05:59 UTC,03/17/2025 12:03 UTC,3.83 % 2.47 USDT,-6.13 % 2.24 USDT
MAVIAUSDT,Long,0.533 USDT,"9,341.4","4,978.78 USDT",-159.03 USDT,-3.19 %,03/17/2025 09:15 UTC,03/17/2025 12:03 UTC,14.45 % 0.61 USDT,-11.82 % 0.47 USDT
FARTCOINUSDT,Long,0.304 USDT,"115,374.4","35,100.35 USDT","2,331 USDT",6.64 %,03/17/2025 00:20 UTC,03/17/2025 12:03 UTC,8.47 % 0.33 USDT,-2.24 % 0.30 USDT
ETHUSDT,Long,"1,911.1 USDT",16.84,"32,182.73 USDT",137.63 USDT,0.43 %,03/12/2025 07:40 UTC,03/12/2025 09:10 UTC,"3.08 % 1,970 USDT","-2.03 % 1,872 USDT"
BTCUSDT,Long,"85,346 USDT",51.971,"4,435,480.27 USDT","-358,511.73 USDT",-8.08 %,03/07/2025 00:46 UTC,03/10/2025 18:54 UTC,"6.73 % 91,086 USDT","-8.23 % 78,321 USDT"
ETHUSDT,Long,"2,079.8 USDT",100,"207,980.00 USDT","-7,715.72 USDT",-3.71 %,03/07/2025 05:50 UTC,03/10/2025 16:24 UTC,"3.62 % 2,155 USDT","-4.43 % 1,987 USDT"
