Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
1000BONKUSDT,Long,0.029 USDT,"16,851,051","499,992.50 USDT","32,287 USDT",6.46 %,12/19/2024 23:24 UTC,12/22/2024 15:17 UTC,18.86 % 0.04 USDT,-15.65 % 0.02 USDT
GOATUSDT,Long,0.487 USDT,"614,124","299,999.57 USDT","5,675 USDT",1.89 %,12/19/2024 23:27 UTC,12/22/2024 15:16 UTC,15.88 % 0.56 USDT,-20.72 % 0.39 USDT
ONDOUSDT,Long,1.744 USDT,"286,697.2","499,999.92 USDT","-35,667.29 USDT",-7.13 %,12/20/2024 01:05 UTC,12/22/2024 15:15 UTC,10.37 % 1.92 USDT,-15.40 % 1.48 USDT
1000PEPEUSDT,Long,0.017 USDT,"40,741,636","699,960.18 USDT",-961.84 USDT,-0.14 %,12/19/2024 23:24 UTC,12/22/2024 15:15 UTC,14.97 % 0.02 USDT,-16.04 % 0.01 USDT
PENGUUSDT,Long,0.029 USDT,"10,178,462","299,977.19 USDT","-36,602.50 USDT",-12.20 %,12/20/2024 00:30 UTC,12/22/2024 15:15 UTC,9.73 % 0.03 USDT,-22.34 % 0.02 USDT
ENAUSDT,Long,1.027 USDT,"389,332","399,999.27 USDT","11,320 USDT",2.83 %,12/22/2024 03:25 UTC,12/22/2024 09:05 UTC,4.05 % 1.07 USDT,-3.64 % 0.99 USDT
SOLUSDT,Long,179.125 USDT,"5,582","999,877.16 USDT","18,176 USDT",1.82 %,12/20/2024 10:12 UTC,12/22/2024 03:17 UTC,12.74 % 201.94 USDT,-2.19 % 175.20 USDT
ENSUSDT,Long,32.092 USDT,738,"23,683.90 USDT","1,350 USDT",5.70 %,12/20/2024 12:12 UTC,12/22/2024 03:16 UTC,22.40 % 39.28 USDT,
ENSUSDT,Long,35.99 USDT,"20,000","719,800.00 USDT","11,094 USDT",1.54 %,12/19/2024 22:08 UTC,12/19/2024 23:02 UTC,2.11 % 36.75 USDT,-0.19 % 35.92 USDT
1000BONKUSDT,Long,0.03 USDT,"10,118,385","300,000.00 USDT","5,494 USDT",1.83 %,12/19/2024 22:25 UTC,12/19/2024 22:54 UTC,2.38 % 0.03 USDT,-0.60 % 0.03 USDT
