Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
MOODENGUSDT,Long,0.199 USDT,"351,282","70,076.22 USDT","13,043 USDT",18.61 %,10/27/2024 21:46 UTC,10/28/2024 08:50 UTC,21.31 % 0.24 USDT,-5.23 % 0.19 USDT,2024-10-27 21:46:00,2024-10-28 08:50:00,2024-10-28 06:46:00,2024-10-28 17:50:00,2024-10-28 06:46 KST,2024-10-28 17:50 KST,13043.0,1,13043.0,70076.22,70076.22,26127.54,26127.54
PHBUSDT,Long,1.672 USDT,"71,867","120,193.80 USDT","-1,318.47 USDT",-1.10 %,10/28/2024 12:07 UTC,10/28/2024 12:47 UTC,6.43 % 1.78 USDT,-2.84 % 1.62 USDT,2024-10-28 12:07:00,2024-10-28 12:47:00,2024-10-28 21:07:00,2024-10-28 21:47:00,2024-10-28 21:07 KST,2024-10-28 21:47 KST,1318.47,-1,-1318.47,120193.8,120193.8,24809.07,24809.07
MOODENGUSDT,Long,0.195 USDT,"256,253","50,095.62 USDT","4,365 USDT",8.71 %,10/28/2024 20:34 UTC,10/28/2024 22:25 UTC,9.13 % 0.21 USDT,-0.23 % 0.20 USDT,2024-10-28 20:34:00,2024-10-28 22:25:00,2024-10-29 05:34:00,2024-10-29 07:25:00,2024-10-29 05:34 KST,2024-10-29 07:25 KST,4365.0,1,4365.0,50095.62,50095.62,29174.07,29174.07
NEIROETHUSDT,Long,0.089 USDT,"508,091","45,021.88 USDT","1,694 USDT",3.76 %,10/28/2024 21:36 UTC,10/28/2024 22:17 UTC,4.62 % 0.09 USDT,-0.58 % 0.09 USDT,2024-10-28 21:36:00,2024-10-28 22:17:00,2024-10-29 06:36:00,2024-10-29 07:17:00,2024-10-29 06:36 KST,2024-10-29 07:17 KST,1694.0,1,1694.0,45021.88,45021.88,30868.07,30868.07
NEIROETHUSDT,Long,0.094 USDT,"480,939","44,993.56 USDT",-485.47 USDT,-1.08 %,10/28/2024 22:19 UTC,10/28/2024 22:27 UTC,0.16 % 0.09 USDT,-1.77 % 0.09 USDT,2024-10-28 22:19:00,2024-10-28 22:27:00,2024-10-29 07:19:00,2024-10-29 07:27:00,2024-10-29 07:19 KST,2024-10-29 07:27 KST,485.47,-1,-485.47,44993.56,44993.56,30382.6,30382.6
GOATUSDT,Long,0.619 USDT,"121,346","75,097.75 USDT",-490.62 USDT,-0.65 %,10/28/2024 23:40 UTC,10/29/2024 02:00 UTC,5.01 % 0.65 USDT,-2.39 % 0.60 USDT,2024-10-28 23:40:00,2024-10-29 02:00:00,2024-10-29 08:40:00,2024-10-29 11:00:00,2024-10-29 08:40 KST,2024-10-29 11:00 KST,490.62,-1,-490.62,75097.75,75097.75,29891.98,29891.98
GOATUSDT,Long,0.622 USDT,"120,700","75,093.37 USDT","4,908 USDT",6.54 %,10/29/2024 02:05 UTC,10/29/2024 05:43 UTC,8.61 % 0.68 USDT,-1.36 % 0.61 USDT,2024-10-29 02:05:00,2024-10-29 05:43:00,2024-10-29 11:05:00,2024-10-29 14:43:00,2024-10-29 11:05 KST,2024-10-29 14:43 KST,4908.0,1,4908.0,75093.37,75093.37,34799.979999999996,34799.979999999996
ORDIUSDT,Long,36.55 USDT,"1,368.3","50,012.03 USDT",-870.56 USDT,-1.74 %,10/29/2024 18:46 UTC,10/29/2024 20:01 UTC,0.52 % 36.74 USDT,-2.04 % 35.80 USDT,2024-10-29 18:46:00,2024-10-29 20:01:00,2024-10-30 03:46:00,2024-10-30 05:01:00,2024-10-30 03:46 KST,2024-10-30 05:01 KST,870.56,-1,-870.56,50012.03,50012.03,33929.42,33929.42
1000RATSUSDT,Long,0.113 USDT,"442,893","50,030.75 USDT",-332.65 USDT,-0.66 %,10/29/2024 19:36 UTC,10/29/2024 20:01 UTC,0.13 % 0.11 USDT,-0.83 % 0.11 USDT,2024-10-29 19:36:00,2024-10-29 20:01:00,2024-10-30 04:36:00,2024-10-30 05:01:00,2024-10-30 04:36 KST,2024-10-30 05:01 KST,332.65,-1,-332.65,50030.75,50030.75,33596.77,33596.77
GOATUSDT,Long,0.578 USDT,"86,505","50,041.46 USDT",-694.23 USDT,-1.39 %,10/30/2024 22:54 UTC,10/31/2024 00:57 UTC,1.37 % 0.59 USDT,-2.04 % 0.57 USDT,2024-10-30 22:54:00,2024-10-31 00:57:00,2024-10-31 07:54:00,2024-10-31 09:57:00,2024-10-31 07:54 KST,2024-10-31 09:57 KST,694.23,-1,-694.23,50041.46,50041.46,32902.53999999999,32902.53999999999
NEIROETHUSDT,Long,0.097 USDT,"880,916","85,049.45 USDT",-444.33 USDT,-0.52 %,10/30/2024 23:26 UTC,10/31/2024 02:07 UTC,6.58 % 0.10 USDT,-1.29 % 0.10 USDT,2024-10-30 23:26:00,2024-10-31 02:07:00,2024-10-31 08:26:00,2024-10-31 11:07:00,2024-10-31 08:26 KST,2024-10-31 11:07 KST,444.33,-1,-444.33,85049.45,85049.45,32458.209999999992,32458.209999999992
POPCATUSDT,Long,1.526 USDT,"223,005","340,239.52 USDT","-27,760.09 USDT",-8.16 %,10/31/2024 01:02 UTC,11/13/2024 04:52 UTC,15.19 % 1.76 USDT,-23.21 % 1.17 USDT,2024-10-31 01:02:00,2024-11-13 04:52:00,2024-10-31 10:02:00,2024-11-13 13:52:00,2024-10-31 10:02 KST,2024-11-13 13:52 KST,27760.09,-1,-27760.09,340239.52,340239.52,4698.119999999992,4698.119999999992
NEIROETHUSDT,Long,0.096 USDT,"518,672","50,029.13 USDT",-422.12 USDT,-0.84 %,10/31/2024 02:14 UTC,10/31/2024 04:23 UTC,2.22 % 0.10 USDT,-1.10 % 0.10 USDT,2024-10-31 02:14:00,2024-10-31 04:23:00,2024-10-31 11:14:00,2024-10-31 13:23:00,2024-10-31 11:14 KST,2024-10-31 13:23 KST,422.12,-1,-422.12,50029.13,50029.13,4275.999999999992,4275.999999999992
TROYUSDT,Long,0.003 USDT,"15,973,349","50,286.75 USDT","-2,257.17 USDT",-4.49 %,10/31/2024 23:00 UTC,11/01/2024 02:25 UTC,5.43 % 0.00 USDT,-5.50 % 0.00 USDT,2024-10-31 23:00:00,2024-11-01 02:25:00,2024-11-01 08:00:00,2024-11-01 11:25:00,2024-11-01 08:00 KST,2024-11-01 11:25 KST,2257.17,-1,-2257.17,50286.75,50286.75,2018.8299999999917,2018.8299999999917
ETHUSDT,Long,"2,505.199 USDT",199.606,"500,052.72 USDT","1,053 USDT",0.21 %,11/01/2024 01:33 UTC,11/01/2024 01:51 UTC,"0.82 % 2,525 USDT","-0.04 % 2,504 USDT",2024-11-01 01:33:00,2024-11-01 01:51:00,2024-11-01 10:33:00,2024-11-01 10:51:00,2024-11-01 10:33 KST,2024-11-01 10:51 KST,1053.0,1,1053.0,500052.72,500052.72,3071.8299999999917,3071.8299999999917
BTCUSDT,Long,"69,486.166 USDT",14.392,"1,000,044.90 USDT","25,971 USDT",2.60 %,11/01/2024 01:56 UTC,11/01/2024 14:25 UTC,"2.95 % 71,535 USDT","-0.89 % 68,870 USDT",2024-11-01 01:56:00,2024-11-01 14:25:00,2024-11-01 10:56:00,2024-11-01 23:25:00,2024-11-01 10:56 KST,2024-11-01 23:25 KST,25971.0,1,25971.0,1000044.9,1000044.9,29042.82999999999,29042.82999999999
SOLUSDT,Long,167.448 USDT,"1,194","199,932.44 USDT","-1,847.88 USDT",-0.92 %,11/01/2024 02:25 UTC,11/01/2024 06:11 UTC,0.32 % 167.98 USDT,-0.95 % 165.85 USDT,2024-11-01 02:25:00,2024-11-01 06:11:00,2024-11-01 11:25:00,2024-11-01 15:11:00,2024-11-01 11:25 KST,2024-11-01 15:11 KST,1847.88,-1,-1847.88,199932.44,199932.44,27194.94999999999,27194.94999999999
BTCUSDT,Long,"68,256.643 USDT",14.653,"1,000,164.60 USDT","-3,915.71 USDT",-0.39 %,11/03/2024 02:29 UTC,11/03/2024 13:54 UTC,"0.76 % 68,772 USDT","-0.60 % 67,846 USDT",2024-11-03 02:29:00,2024-11-03 13:54:00,2024-11-03 11:29:00,2024-11-03 22:54:00,2024-11-03 11:29 KST,2024-11-03 22:54 KST,3915.71,-1,-3915.71,1000164.6,1000164.6,23279.23999999999,23279.23999999999
MOODENGUSDT,Long,0.153 USDT,"656,457","100,130.94 USDT",-146.94 USDT,-0.15 %,11/03/2024 23:31 UTC,11/04/2024 08:35 UTC,5.58 % 0.16 USDT,-2.74 % 0.15 USDT,2024-11-03 23:31:00,2024-11-04 08:35:00,2024-11-04 08:31:00,2024-11-04 17:35:00,2024-11-04 08:31 KST,2024-11-04 17:35 KST,146.94,-1,-146.94,100130.94,100130.94,23132.299999999992,23132.299999999992
BTCUSDT,Long,"67,595.16 USDT",14.793,"999,935.20 USDT","-8,696.10 USDT",-0.87 %,11/04/2024 20:18 UTC,11/04/2024 21:37 UTC,"0.21 % 67,740 USDT","-1.04 % 66,891 USDT",2024-11-04 20:18:00,2024-11-04 21:37:00,2024-11-05 05:18:00,2024-11-05 06:37:00,2024-11-05 05:18 KST,2024-11-05 06:37 KST,8696.1,-1,-8696.1,999935.2,999935.2,14436.199999999992,14436.199999999992
DOGEUSDT,Long,0.163 USDT,"612,257","100,009.01 USDT",-834.17 USDT,-0.83 %,11/05/2024 00:15 UTC,11/05/2024 01:25 UTC,1.95 % 0.17 USDT,-1.01 % 0.16 USDT,2024-11-05 00:15:00,2024-11-05 01:25:00,2024-11-05 09:15:00,2024-11-05 10:25:00,2024-11-05 09:15 KST,2024-11-05 10:25 KST,834.17,-1,-834.17,100009.01,100009.01,13602.029999999992,13602.029999999992
MOODENGUSDT,Long,0.251 USDT,"1,978,633","495,723.41 USDT","69,445 USDT",14.01 %,11/05/2024 09:47 UTC,11/13/2024 10:37 UTC,78.81 % 0.45 USDT,-42.74 % 0.14 USDT,2024-11-05 09:47:00,2024-11-13 10:37:00,2024-11-05 18:47:00,2024-11-13 19:37:00,2024-11-05 18:47 KST,2024-11-13 19:37 KST,69445.0,1,69445.0,495723.41,495723.41,83047.03,83047.03
UNIUSDT,Long,8.399 USDT,"40,506","340,203.89 USDT","53,294 USDT",15.67 %,11/06/2024 02:18 UTC,11/12/2024 04:27 UTC,28.36 % 10.78 USDT,,2024-11-06 02:18:00,2024-11-12 04:27:00,2024-11-06 11:18:00,2024-11-12 13:27:00,2024-11-06 11:18 KST,2024-11-12 13:27 KST,53294.0,1,53294.0,340203.89,340203.89,136341.03,136341.03
