Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
SUIUSDT,Long,3.491 USDT,"300,000","1,047,200.00 USDT","-18,342.84 USDT",-1.75 %,12/01/2024 15:53 UTC,12/02/2024 02:13 UTC,1.33 % 3.54 USDT,-2.41 % 3.41 USDT,2024-12-01 15:53:00,2024-12-02 02:13:00,2024-12-02 00:53:00,2024-12-02 11:13:00,2024-12-02 00:53 KST,2024-12-02 11:13 KST,18342.84,-1,-18342.84,1047200.0,1047200.0,1317434.25,1317434.25
AVAXUSDT,Long,48.414 USDT,"26,000","1,258,769.54 USDT",-527.49 USDT,-0.04 %,12/02/2024 03:21 UTC,12/02/2024 03:46 UTC,1.40 % 49.09 USDT,-0.66 % 48.10 USDT,2024-12-02 03:21:00,2024-12-02 03:46:00,2024-12-02 12:21:00,2024-12-02 12:46:00,2024-12-02 12:21 KST,2024-12-02 12:46 KST,527.49,-1,-527.49,1258769.54,1258769.54,1316906.76,1316906.76
INJUSDT,Long,31.36 USDT,"25,000","784,000.00 USDT","-10,004.75 USDT",-1.28 %,12/02/2024 03:29 UTC,12/02/2024 03:48 UTC,0.14 % 31.40 USDT,-1.66 % 30.84 USDT,2024-12-02 03:29:00,2024-12-02 03:48:00,2024-12-02 12:29:00,2024-12-02 12:48:00,2024-12-02 12:29 KST,2024-12-02 12:48 KST,10004.75,-1,-10004.75,784000.0,784000.0,1306902.01,1306902.01
XRPUSDT,Short,2.742 USDT,"101,000","-276,893.12 USDT","17,676 USDT",6.38 %,12/02/2024 14:13 UTC,12/03/2024 13:39 UTC,5.42 % 2.60 USDT,-4.73 % 2.88 USDT,2024-12-02 14:13:00,2024-12-03 13:39:00,2024-12-02 23:13:00,2024-12-03 22:39:00,2024-12-02 23:13 KST,2024-12-03 22:39 KST,17676.0,1,17676.0,-276893.12,276893.12,1324578.01,1324578.01
GOATUSDT,Long,0.733 USDT,"44,372","32,524.21 USDT","-1,451.83 USDT",-4.46 %,12/03/2024 00:58 UTC,12/03/2024 11:00 UTC,1.32 % 0.74 USDT,-5.58 % 0.69 USDT,2024-12-03 00:58:00,2024-12-03 11:00:00,2024-12-03 09:58:00,2024-12-03 20:00:00,2024-12-03 09:58 KST,2024-12-03 20:00 KST,1451.83,-1,-1451.83,32524.21,32524.21,1323126.18,1323126.18
ADAUSDT,Long,1.286 USDT,"777,302","999,999.02 USDT","-10,113.25 USDT",-1.01 %,12/03/2024 02:21 UTC,12/03/2024 02:39 UTC,0.01 % 1.29 USDT,-1.64 % 1.27 USDT,2024-12-03 02:21:00,2024-12-03 02:39:00,2024-12-03 11:21:00,2024-12-03 11:39:00,2024-12-03 11:21 KST,2024-12-03 11:39 KST,10113.25,-1,-10113.25,999999.02,999999.02,1313012.93,1313012.93
ONDOUSDT,Long,1.666 USDT,"491,873.7","819,620.18 USDT","36,331 USDT",4.43 %,12/03/2024 02:55 UTC,12/03/2024 16:06 UTC,9.73 % 1.83 USDT,-7.66 % 1.54 USDT,2024-12-03 02:55:00,2024-12-03 16:06:00,2024-12-03 11:55:00,2024-12-04 01:06:00,2024-12-03 11:55 KST,2024-12-04 01:06 KST,36331.0,1,36331.0,819620.18,819620.18,1349343.93,1349343.93
BATUSDT,Long,0.344 USDT,"1,000,000","343,850.00 USDT","-20,650.26 USDT",-6.01 %,12/03/2024 12:42 UTC,12/03/2024 16:19 UTC,0.89 % 0.35 USDT,-11.33 % 0.30 USDT,2024-12-03 12:42:00,2024-12-03 16:19:00,2024-12-03 21:42:00,2024-12-04 01:19:00,2024-12-03 21:42 KST,2024-12-04 01:19 KST,20650.26,-1,-20650.26,343850.0,343850.0,1328693.67,1328693.67
SUIUSDT,Long,3.731 USDT,"400,000","1,474,884.69 USDT","-2,262.53 USDT",-0.15 %,12/03/2024 13:36 UTC,12/03/2024 16:06 UTC,4.01 % 3.88 USDT,-4.70 % 3.56 USDT,2024-12-03 13:36:00,2024-12-03 16:06:00,2024-12-03 22:36:00,2024-12-04 01:06:00,2024-12-03 22:36 KST,2024-12-04 01:06 KST,2262.53,-1,-2262.53,1474884.69,1474884.69,1326431.14,1326431.14
SUIUSDT,Long,3.732 USDT,"300,000","1,119,552.85 USDT","11,787 USDT",1.05 %,12/03/2024 16:42 UTC,12/05/2024 06:11 UTC,8.79 % 4.06 USDT,-5.57 % 3.52 USDT,2024-12-03 16:42:00,2024-12-05 06:11:00,2024-12-04 01:42:00,2024-12-05 15:11:00,2024-12-04 01:42 KST,2024-12-05 15:11 KST,11787.0,1,11787.0,1119552.85,1119552.85,1338218.14,1338218.14
ONDOUSDT,Long,1.739 USDT,"998,310.9","1,736,322.89 USDT","11,519 USDT",0.66 %,12/03/2024 23:35 UTC,12/05/2024 07:48 UTC,12.35 % 1.95 USDT,-5.10 % 1.65 USDT,2024-12-03 23:35:00,2024-12-05 07:48:00,2024-12-04 08:35:00,2024-12-05 16:48:00,2024-12-04 08:35 KST,2024-12-05 16:48 KST,11519.0,1,11519.0,1736322.89,1736322.89,1349737.14,1349737.14
