Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
BLURUSDT,Short,0.224 USDT,"200,000","44,800.00 USDT","3,234 USDT",7.22 %,06/26/2024 14:31 UTC,06/27/2024 14:52 UTC,10.02 % 0.20 USDT,-1.23 % 0.23 USDT,2024-06-26 14:31:00,2024-06-27 14:52:00,2024-06-26 23:31:00,2024-06-27 23:52:00,2024-06-26 23:31 KST,2024-06-27 23:52 KST,3234.0,1,3234.0,44800.0,44800.0,216399.69999999998,216399.69999999998
GALUSDT,Short,2.542 USDT,"192,000","-488,092.97 USDT","-10,564.93 USDT",-2.16 %,07/11/2024 02:23 UTC,07/11/2024 03:43 UTC,2.00 % 2.49 USDT,-6.10 % 2.71 USDT,2024-07-11 02:23:00,2024-07-11 03:43:00,2024-07-11 11:23:00,2024-07-11 12:43:00,2024-07-11 11:23 KST,2024-07-11 12:43 KST,10564.93,-1,-10564.93,-488092.97,488092.97,205834.77,205834.77
JUPUSDT,Long,0.858 USDT,"100,000","85,824.75 USDT","8,351 USDT",9.73 %,07/15/2024 07:16 UTC,07/18/2024 16:12 UTC,15.48 % 0.99 USDT,-2.25 % 0.84 USDT,2024-07-15 07:16:00,2024-07-18 16:12:00,2024-07-15 16:16:00,2024-07-19 01:12:00,2024-07-15 16:16 KST,2024-07-19 01:12 KST,8351.0,1,8351.0,85824.75,85824.75,214185.77,214185.77
WLDUSDT,Short,2.256 USDT,"30,000","67,685.99 USDT","1,492 USDT",2.21 %,07/16/2024 13:10 UTC,07/16/2024 13:16 UTC,1.47 % 2.22 USDT,,2024-07-16 13:10:00,2024-07-16 13:16:00,2024-07-16 22:10:00,2024-07-16 22:16:00,2024-07-16 22:10 KST,2024-07-16 22:16 KST,1492.0,1,1492.0,67685.99,67685.99,215677.77,215677.77
WLDUSDT,Short,2.917 USDT,"20,000","-58,343.27 USDT","21,908 USDT",37.55 %,07/17/2024 11:39 UTC,08/09/2024 02:20 UTC,113.40 % 1.37 USDT,-6.31 % 3.11 USDT,2024-07-17 11:39:00,2024-08-09 02:20:00,2024-07-17 20:39:00,2024-08-09 11:20:00,2024-07-17 20:39 KST,2024-08-09 11:20 KST,21908.0,1,21908.0,-58343.27,58343.27,237585.77,237585.77
1000SHIBUSDT,Short,0.018 USDT,"20,071,462","-363,979.38 USDT","9,682 USDT",2.66 %,07/18/2024 07:37 UTC,07/18/2024 07:55 UTC,2.40 % 0.02 USDT,,2024-07-18 07:37:00,2024-07-18 07:55:00,2024-07-18 16:37:00,2024-07-18 16:55:00,2024-07-18 16:37 KST,2024-07-18 16:55 KST,9682.0,1,9682.0,-363979.38,363979.38,247267.77,247267.77
1000SHIBUSDT,Long,0.018 USDT,"50,071,385","887,535.54 USDT","1,972 USDT",0.22 %,07/18/2024 07:55 UTC,07/18/2024 07:58 UTC,0.52 % 0.02 USDT,-0.70 % 0.02 USDT,2024-07-18 07:55:00,2024-07-18 07:58:00,2024-07-18 16:55:00,2024-07-18 16:58:00,2024-07-18 16:55 KST,2024-07-18 16:58 KST,1972.0,1,1972.0,887535.54,887535.54,249239.77,249239.77
1000SHIBUSDT,Short,0.018 USDT,"10,000,000","176,000.77 USDT","3,225 USDT",1.83 %,07/18/2024 07:59 UTC,07/18/2024 09:55 UTC,2.03 % 0.02 USDT,-1.21 % 0.02 USDT,2024-07-18 07:59:00,2024-07-18 09:55:00,2024-07-18 16:59:00,2024-07-18 18:55:00,2024-07-18 16:59 KST,2024-07-18 18:55 KST,3225.0,1,3225.0,176000.77,176000.77,252464.77,252464.77
1000SHIBUSDT,Short,0.017 USDT,"10,000,000","-172,000.00 USDT","-4,464.67 USDT",-2.60 %,07/18/2024 10:21 UTC,07/18/2024 13:37 UTC,1.92 % 0.02 USDT,-3.04 % 0.02 USDT,2024-07-18 10:21:00,2024-07-18 13:37:00,2024-07-18 19:21:00,2024-07-18 22:37:00,2024-07-18 19:21 KST,2024-07-18 22:37 KST,4464.67,-1,-4464.67,-172000.0,172000.0,248000.09999999998,248000.09999999998
OMGUSDT,Short,0.28 USDT,"200,000","56,022.69 USDT",389.03 USDT,0.69 %,07/18/2024 16:28 UTC,07/23/2024 17:25 UTC,2.83 % 0.27 USDT,-4.37 % 0.29 USDT,2024-07-18 16:28:00,2024-07-23 17:25:00,2024-07-19 01:28:00,2024-07-24 02:25:00,2024-07-19 01:28 KST,2024-07-24 02:25 KST,389.03,1,389.03,56022.69,56022.69,248389.12999999998,248389.12999999998
TIAUSDT,Short,6.199 USDT,"10,000","61,985.62 USDT","-3,519.67 USDT",-5.68 %,07/18/2024 16:30 UTC,07/23/2024 17:24 UTC,3.01 % 6.02 USDT,-18.57 % 7.61 USDT,2024-07-18 16:30:00,2024-07-23 17:24:00,2024-07-19 01:30:00,2024-07-24 02:24:00,2024-07-19 01:30 KST,2024-07-24 02:24 KST,3519.67,-1,-3519.67,61985.62,61985.62,244869.45999999996,244869.45999999996
JUPUSDT,Long,0.998 USDT,"50,000","49,882.80 USDT","-2,247.06 USDT",-4.50 %,07/19/2024 06:20 UTC,07/19/2024 08:10 UTC,0.80 % 1.01 USDT,-4.96 % 0.95 USDT,2024-07-19 06:20:00,2024-07-19 08:10:00,2024-07-19 15:20:00,2024-07-19 17:10:00,2024-07-19 15:20 KST,2024-07-19 17:10 KST,2247.06,-1,-2247.06,49882.8,49882.8,242622.39999999997,242622.39999999997
PYTHUSDT,Long,0.35 USDT,"150,000","52,481.89 USDT","-1,213.02 USDT",-2.31 %,07/19/2024 06:20 UTC,07/19/2024 08:10 UTC,0.83 % 0.35 USDT,-2.65 % 0.34 USDT,2024-07-19 06:20:00,2024-07-19 08:10:00,2024-07-19 15:20:00,2024-07-19 17:10:00,2024-07-19 15:20 KST,2024-07-19 17:10 KST,1213.02,-1,-1213.02,52481.89,52481.89,241409.37999999998,241409.37999999998
JTOUSDT,Long,2.595 USDT,"20,000","51,891.07 USDT",-969.93 USDT,-1.87 %,07/19/2024 06:21 UTC,07/19/2024 08:10 UTC,1.50 % 2.63 USDT,-2.26 % 2.54 USDT,2024-07-19 06:21:00,2024-07-19 08:10:00,2024-07-19 15:21:00,2024-07-19 17:10:00,2024-07-19 15:21 KST,2024-07-19 17:10 KST,969.93,-1,-969.93,51891.07,51891.07,240439.44999999998,240439.44999999998
SOLUSDT,Long,164.692 USDT,300,"49,407.66 USDT","-1,165.47 USDT",-2.36 %,07/19/2024 06:26 UTC,07/19/2024 08:10 UTC,0.59 % 165.67 USDT,-2.67 % 160.30 USDT,2024-07-19 06:26:00,2024-07-19 08:10:00,2024-07-19 15:26:00,2024-07-19 17:10:00,2024-07-19 15:26 KST,2024-07-19 17:10 KST,1165.47,-1,-1165.47,49407.66,49407.66,239273.97999999998,239273.97999999998
BTCUSDT,Short,"66,212.318 USDT",20,"-1,324,246.37 USDT","9,487 USDT",0.72 %,07/19/2024 16:46 UTC,07/25/2024 01:34 UTC,"2.90 % 64,348 USDT","-3.17 % 68,383 USDT",2024-07-19 16:46:00,2024-07-25 01:34:00,2024-07-20 01:46:00,2024-07-25 10:34:00,2024-07-20 01:46 KST,2024-07-25 10:34 KST,9487.0,1,9487.0,-1324246.37,1324246.37,248760.97999999998,248760.97999999998
SOLUSDT,Short,169.513 USDT,500,"84,756.27 USDT","-1,458.05 USDT",-1.72 %,07/19/2024 16:52 UTC,07/23/2024 17:25 UTC,1.22 % 167.46 USDT,-8.27 % 184.80 USDT,2024-07-19 16:52:00,2024-07-23 17:25:00,2024-07-20 01:52:00,2024-07-24 02:25:00,2024-07-20 01:52 KST,2024-07-24 02:25 KST,1458.05,-1,-1458.05,84756.27,84756.27,247302.93,247302.93
BTCUSDT,Long,"64,262.6 USDT",10,"642,626.00 USDT","51,351 USDT",7.99 %,07/25/2024 01:34 UTC,07/29/2024 03:25 UTC,"8.59 % 69,782 USDT","-1.25 % 63,456 USDT",2024-07-25 01:34:00,2024-07-29 03:25:00,2024-07-25 10:34:00,2024-07-29 12:25:00,2024-07-25 10:34 KST,2024-07-29 12:25 KST,51351.0,1,51351.0,642626.0,642626.0,298653.93,298653.93
ETHUSDT,Long,"3,158.12 USDT",100,"315,812.00 USDT","-1,340.14 USDT",-0.42 %,07/25/2024 04:10 UTC,08/02/2024 13:08 UTC,"7.53 % 3,396 USDT","-2.52 % 3,078 USDT",2024-07-25 04:10:00,2024-08-02 13:08:00,2024-07-25 13:10:00,2024-08-02 22:08:00,2024-07-25 13:10 KST,2024-08-02 22:08 KST,1340.14,-1,-1340.14,315812.0,315812.0,297313.79,297313.79
BTCUSDT,Long,"64,536.708 USDT",40,"2,581,468.32 USDT","-10,793.41 USDT",-0.42 %,07/29/2024 14:16 UTC,08/02/2024 12:30 UTC,"1.73 % 65,650 USDT","-3.51 % 62,271 USDT",2024-07-29 14:16:00,2024-08-02 12:30:00,2024-07-29 23:16:00,2024-08-02 21:30:00,2024-07-29 23:16 KST,2024-08-02 21:30 KST,10793.41,-1,-10793.41,2581468.32,2581468.32,286520.38,286520.38
