Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
SOLUSDT,Short,142.791 USDT,"14,813","-2,115,166.93 USDT","74,493 USDT",3.52 %,07/06/2024 16:39 UTC,07/07/2024 13:21 UTC,3.42 % 138.07 USDT,-0.73 % 143.84 USDT,2024-07-06 16:39:00,2024-07-07 13:21:00,2024-07-07 01:39:00,2024-07-07 22:21:00,2024-07-07 01:39 KST,2024-07-07 22:21 KST,74493.0,1,74493.0,-2115166.93,2115166.93,69074.48999999999,69074.48999999999
BTCUSDT,Short,"57,532.472 USDT",119.383,"-6,868,399.07 USDT","13,044 USDT",0.19 %,07/08/2024 08:49 UTC,07/08/2024 09:43 UTC,"0.19 % 57,425 USDT","-0.53 % 57,836 USDT",2024-07-08 08:49:00,2024-07-08 09:43:00,2024-07-08 17:49:00,2024-07-08 18:43:00,2024-07-08 17:49 KST,2024-07-08 18:43 KST,13044.0,1,13044.0,-6868399.07,6868399.07,82118.48999999999,82118.48999999999
ETHUSDT,Short,"3,064.01 USDT","1,993.472","6,108,018.03 USDT","-30,696.32 USDT",-0.50 %,07/08/2024 09:02 UTC,07/08/2024 09:03 UTC,,"-0.23 % 3,071 USDT",2024-07-08 09:02:00,2024-07-08 09:03:00,2024-07-08 18:02:00,2024-07-08 18:03:00,2024-07-08 18:02 KST,2024-07-08 18:03 KST,30696.32,-1,-30696.32,6108018.03,6108018.03,51422.16999999999,51422.16999999999
SOLUSDT,Short,141.639 USDT,"5,000","708,195.13 USDT","6,631 USDT",0.94 %,07/08/2024 09:05 UTC,07/08/2024 09:13 UTC,0.83 % 140.48 USDT,,2024-07-08 09:05:00,2024-07-08 09:13:00,2024-07-08 18:05:00,2024-07-08 18:13:00,2024-07-08 18:05 KST,2024-07-08 18:13 KST,6631.0,1,6631.0,708195.13,708195.13,58053.16999999999,58053.16999999999
ETHUSDT,Short,"3,075.577 USDT","2,000","6,151,153.77 USDT","55,197 USDT",0.90 %,07/08/2024 09:05 UTC,07/08/2024 09:43 UTC,"0.82 % 3,050 USDT",,2024-07-08 09:05:00,2024-07-08 09:43:00,2024-07-08 18:05:00,2024-07-08 18:43:00,2024-07-08 18:05 KST,2024-07-08 18:43 KST,55197.0,1,55197.0,6151153.77,6151153.77,113250.16999999998,113250.16999999998
SOLUSDT,Short,140.956 USDT,"7,863","-1,108,333.30 USDT","7,407 USDT",0.67 %,07/08/2024 09:26 UTC,07/08/2024 09:37 UTC,0.33 % 140.48 USDT,,2024-07-08 09:26:00,2024-07-08 09:37:00,2024-07-08 18:26:00,2024-07-08 18:37:00,2024-07-08 18:26 KST,2024-07-08 18:37 KST,7407.0,1,7407.0,-1108333.3,1108333.3,120657.16999999998,120657.16999999998
SOLUSDT,Long,138.023 USDT,"5,000","690,114.51 USDT","3,585 USDT",0.52 %,07/08/2024 10:58 UTC,07/08/2024 14:28 UTC,2.85 % 141.96 USDT,-0.33 % 137.57 USDT,2024-07-08 10:58:00,2024-07-08 14:28:00,2024-07-08 19:58:00,2024-07-08 23:28:00,2024-07-08 19:58 KST,2024-07-08 23:28 KST,3585.0,1,3585.0,690114.51,690114.51,124242.16999999998,124242.16999999998
BTCUSDT,Long,"55,384.458 USDT",120,"6,646,134.95 USDT","145,876 USDT",2.19 %,07/08/2024 14:31 UTC,07/08/2024 15:23 UTC,"2.49 % 56,765 USDT","-0.89 % 54,890 USDT",2024-07-08 14:31:00,2024-07-08 15:23:00,2024-07-08 23:31:00,2024-07-09 00:23:00,2024-07-08 23:31 KST,2024-07-09 00:23 KST,145876.0,1,145876.0,6646134.95,6646134.95,270118.17,270118.17
ETHUSDT,Short,"3,072.721 USDT","1,990.304","-6,115,649.06 USDT","-39,335.84 USDT",-0.64 %,07/09/2024 04:14 UTC,07/09/2024 08:44 UTC,"0.45 % 3,059 USDT","-0.93 % 3,101 USDT",2024-07-09 04:14:00,2024-07-09 08:44:00,2024-07-09 13:14:00,2024-07-09 17:44:00,2024-07-09 13:14 KST,2024-07-09 17:44 KST,39335.84,-1,-39335.84,-6115649.06,6115649.06,230782.33,230782.33
BTCUSDT,Short,"57,592.212 USDT",211.72,"-12,193,423.12 USDT","-218,111.42 USDT",-1.79 %,07/09/2024 06:29 UTC,07/10/2024 04:07 UTC,"0.99 % 57,025 USDT","-1.32 % 58,365 USDT",2024-07-09 06:29:00,2024-07-10 04:07:00,2024-07-09 15:29:00,2024-07-10 13:07:00,2024-07-09 15:29 KST,2024-07-10 13:07 KST,218111.42,-1,-218111.42,-12193423.12,12193423.12,12670.909999999974,12670.909999999974
SOLUSDT,Short,140.841 USDT,"20,866","-2,938,792.13 USDT","-65,011.05 USDT",-2.21 %,07/09/2024 14:35 UTC,07/10/2024 04:28 UTC,1.48 % 138.78 USDT,-2.57 % 144.56 USDT,2024-07-09 14:35:00,2024-07-10 04:28:00,2024-07-09 23:35:00,2024-07-10 13:28:00,2024-07-09 23:35 KST,2024-07-10 13:28 KST,65011.05,-1,-65011.05,-2938792.13,2938792.13,-52340.14000000003,-52340.14000000003
WLDUSDT,Long,1.942 USDT,"403,514","783,789.07 USDT","-23,386.47 USDT",-2.98 %,07/10/2024 04:30 UTC,07/10/2024 11:19 UTC,0.32 % 1.95 USDT,-3.47 % 1.88 USDT,2024-07-10 04:30:00,2024-07-10 11:19:00,2024-07-10 13:30:00,2024-07-10 20:19:00,2024-07-10 13:30 KST,2024-07-10 20:19 KST,23386.47,-1,-23386.47,783789.07,783789.07,-75726.61000000003,-75726.61000000003
1000PEPEUSDT,Long,0.009 USDT,"93,884,128","878,904.96 USDT","-20,320.87 USDT",-2.31 %,07/10/2024 05:50 UTC,07/10/2024 11:19 UTC,0.88 % 0.01 USDT,-3.10 % 0.01 USDT,2024-07-10 05:50:00,2024-07-10 11:19:00,2024-07-10 14:50:00,2024-07-10 20:19:00,2024-07-10 14:50 KST,2024-07-10 20:19 KST,20320.87,-1,-20320.87,878904.96,878904.96,-96047.48000000003,-96047.48000000003
1000PEPEUSDT,Long,0.009 USDT,"163,848,230","1,498,171.39 USDT","27,298 USDT",1.82 %,07/10/2024 13:56 UTC,07/11/2024 10:16 UTC,2.95 % 0.01 USDT,-1.72 % 0.01 USDT,2024-07-10 13:56:00,2024-07-11 10:16:00,2024-07-10 22:56:00,2024-07-11 19:16:00,2024-07-10 22:56 KST,2024-07-11 19:16 KST,27298.0,1,27298.0,1498171.39,1498171.39,-68749.48000000003,-68749.48000000003
1000FLOKIUSDT,Long,0.153 USDT,"4,111,316","628,169.19 USDT","-16,284.14 USDT",-2.59 %,07/10/2024 14:19 UTC,07/11/2024 10:17 UTC,0.61 % 0.15 USDT,-4.49 % 0.15 USDT,2024-07-10 14:19:00,2024-07-11 10:17:00,2024-07-10 23:19:00,2024-07-11 19:17:00,2024-07-10 23:19 KST,2024-07-11 19:17 KST,16284.14,-1,-16284.14,628169.19,628169.19,-85033.62000000002,-85033.62000000002
1000SATSUSDT,Long,0 USDT,"902,564,102","172,273.33 USDT","-1,520.88 USDT",-0.88 %,07/10/2024 14:37 UTC,07/10/2024 15:05 UTC,0.17 % 0.00 USDT,-1.35 % 0.00 USDT,2024-07-10 14:37:00,2024-07-10 15:05:00,2024-07-10 23:37:00,2024-07-11 00:05:00,2024-07-10 23:37 KST,2024-07-11 00:05 KST,1520.88,-1,-1520.88,172273.33,172273.33,-86554.50000000003,-86554.50000000003
1000RATSUSDT,Long,0.095 USDT,"1,352,299","128,915.31 USDT",-564.68 USDT,-0.44 %,07/10/2024 14:40 UTC,07/10/2024 15:02 UTC,0.52 % 0.10 USDT,-0.99 % 0.09 USDT,2024-07-10 14:40:00,2024-07-10 15:02:00,2024-07-10 23:40:00,2024-07-11 00:02:00,2024-07-10 23:40 KST,2024-07-11 00:02 KST,564.68,-1,-564.68,128915.31,128915.31,-87119.18000000002,-87119.18000000002
PEOPLEUSDT,Long,0.062 USDT,"7,504,797","463,774.09 USDT","-5,957.84 USDT",-1.28 %,07/10/2024 14:50 UTC,07/10/2024 19:28 UTC,1.46 % 0.06 USDT,-1.90 % 0.06 USDT,2024-07-10 14:50:00,2024-07-10 19:28:00,2024-07-10 23:50:00,2024-07-11 04:28:00,2024-07-10 23:50 KST,2024-07-11 04:28 KST,5957.84,-1,-5957.84,463774.09,463774.09,-93077.02000000002,-93077.02000000002
WLDUSDT,Long,2.013 USDT,"472,543","951,180.02 USDT","-39,211.35 USDT",-4.12 %,07/10/2024 14:50 UTC,07/10/2024 21:16 UTC,2.11 % 2.06 USDT,-5.61 % 1.90 USDT,2024-07-10 14:50:00,2024-07-10 21:16:00,2024-07-10 23:50:00,2024-07-11 06:16:00,2024-07-10 23:50 KST,2024-07-11 06:16 KST,39211.35,-1,-39211.35,951180.02,951180.02,-132288.37000000002,-132288.37000000002
SOLUSDT,Long,141.571 USDT,"20,983","2,970,573.97 USDT","15,323 USDT",0.52 %,07/11/2024 01:16 UTC,07/11/2024 10:16 UTC,1.07 % 143.08 USDT,-1.81 % 139.01 USDT,2024-07-11 01:16:00,2024-07-11 10:16:00,2024-07-11 10:16:00,2024-07-11 19:16:00,2024-07-11 10:16 KST,2024-07-11 19:16 KST,15323.0,1,15323.0,2970573.97,2970573.97,-116965.37000000002,-116965.37000000002
BTCUSDT,Short,"58,510.252 USDT",65.08,"3,807,847.22 USDT","-16,955.60 USDT",-0.45 %,07/11/2024 12:18 UTC,07/11/2024 12:30 UTC,,"-0.42 % 58,759 USDT",2024-07-11 12:18:00,2024-07-11 12:30:00,2024-07-11 21:18:00,2024-07-11 21:30:00,2024-07-11 21:18 KST,2024-07-11 21:30 KST,16955.6,-1,-16955.6,3807847.22,3807847.22,-133920.97000000003,-133920.97000000003
BTCUSDT,Short,"59,302.528 USDT",108.009,"-6,405,206.73 USDT","53,495 USDT",0.84 %,07/11/2024 12:31 UTC,07/11/2024 13:00 UTC,"0.96 % 58,738 USDT",,2024-07-11 12:31:00,2024-07-11 13:00:00,2024-07-11 21:31:00,2024-07-11 22:00:00,2024-07-11 21:31 KST,2024-07-11 22:00 KST,53495.0,1,53495.0,-6405206.73,6405206.73,-80425.97000000003,-80425.97000000003
