Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
BTCUSDT,Long,"87,834 USDT",2.41,"211,712.44 USDT","-1,673.42 USDT",-0.79 %,03/26/2025 12:02 UTC,03/26/2025 13:54 UTC,"0.05 % 87,875 USDT","-0.77 % 87,157 USDT"
TIAUSDT,Long,3.697 USDT,"7,464.7","27,597.00 USDT",-442.64 USDT,-1.60 %,03/25/2025 23:15 UTC,03/26/2025 13:39 UTC,0.72 % 3.72 USDT,-2.55 % 3.60 USDT
BTCUSDT,Long,"87,946 USDT",1.457,"128,124.13 USDT","-1,048.58 USDT",-0.82 %,03/25/2025 19:25 UTC,03/25/2025 23:04 UTC,"0.70 % 88,561 USDT","-0.97 % 87,097 USDT"
BNBUSDT,Long,634.47 USDT,67.798,"43,015.80 USDT",55.36 USDT,0.13 %,03/24/2025 16:41 UTC,03/25/2025 15:08 UTC,0.71 % 639.00 USDT,-0.10 % 633.83 USDT
USUALUSDT,Long,0.136 USDT,"34,374.1","4,676.25 USDT",231.17 USDT,4.94 %,03/21/2025 13:03 UTC,03/25/2025 15:02 UTC,6.84 % 0.15 USDT,-1.57 % 0.13 USDT
BTCUSDT,Long,"87,426 USDT",2.015,"176,124.05 USDT","1,091 USDT",0.62 %,03/25/2025 13:13 UTC,03/25/2025 14:50 UTC,"0.85 % 88,172 USDT","-0.48 % 87,007 USDT"
BTCUSDT,Short,"87,157 USDT",1.21,"105,474.79 USDT",-140.13 USDT,-0.13 %,03/25/2025 12:11 UTC,03/25/2025 13:07 UTC,"0.17 % 87,009 USDT","-0.11 % 87,251 USDT"
GMXUSDT,Short,13.764 USDT,267.42,"3,680.77 USDT",81.68 USDT,2.22 %,03/25/2025 11:55 UTC,03/25/2025 11:57 UTC,,
BTCUSDT,Long,"87,375 USDT",1.763,"154,045.62 USDT","-1,006.88 USDT",-0.65 %,03/24/2025 23:54 UTC,03/25/2025 01:34 UTC,"0.31 % 87,642 USDT","-0.72 % 86,743 USDT"
TRXUSDT,Long,0.23 USDT,"67,988","15,626.36 USDT",-228.43 USDT,-1.46 %,03/24/2025 15:39 UTC,03/25/2025 01:33 UTC,0.13 % 0.23 USDT,-1.71 % 0.23 USDT
AI16ZUSDT,Long,0.204 USDT,"26,165.5","5,324.94 USDT",-128.05 USDT,-2.40 %,03/24/2025 16:38 UTC,03/24/2025 22:32 UTC,0.75 % 0.21 USDT,-2.59 % 0.20 USDT
BTCUSDT,Long,"87,912 USDT",1.763,"154,990.61 USDT",-186.41 USDT,-0.12 %,03/24/2025 20:46 UTC,03/24/2025 21:16 UTC,"0.09 % 87,987 USDT","-0.16 % 87,775 USDT"
XRPUSDT,Short,2.454 USDT,"1,893","4,645.80 USDT",-14.51 USDT,-0.31 %,03/24/2025 16:44 UTC,03/24/2025 17:10 UTC,0.06 % 2.45 USDT,-0.31 % 2.46 USDT
SUIUSDT,Short,2.428 USDT,"1,911.4","4,640.69 USDT",-3.98 USDT,-0.09 %,03/24/2025 16:47 UTC,03/24/2025 17:09 UTC,0.13 % 2.42 USDT,-0.15 % 2.43 USDT
DOTUSDT,Short,4.676 USDT,992.5,"4,641.43 USDT",-5.74 USDT,-0.12 %,03/24/2025 16:47 UTC,03/24/2025 17:09 UTC,0.06 % 4.67 USDT,-0.28 % 4.69 USDT
HBARUSDT,Short,0.191 USDT,"24,242","4,639.92 USDT",-20.13 USDT,-0.43 %,03/24/2025 16:45 UTC,03/24/2025 17:09 UTC,0.06 % 0.19 USDT,-0.46 % 0.19 USDT
ADAUSDT,Short,0.728 USDT,"6,384","4,648.32 USDT",-8.60 USDT,-0.19 %,03/24/2025 16:44 UTC,03/24/2025 17:09 UTC,0.18 % 0.73 USDT,-0.30 % 0.73 USDT
XLMUSDT,Short,0.288 USDT,"16,075","4,637.48 USDT",-16.54 USDT,-0.36 %,03/24/2025 16:47 UTC,03/24/2025 17:09 UTC,0.04 % 0.29 USDT,-0.39 % 0.29 USDT
TONUSDT,Short,3.722 USDT,"1,246.8","4,640.71 USDT",-14.84 USDT,-0.32 %,03/24/2025 16:47 UTC,03/24/2025 17:09 UTC,0.01 % 3.72 USDT,-0.32 % 3.73 USDT
AVAXUSDT,Short,21.324 USDT,218.36,"4,656.31 USDT",-17.41 USDT,-0.37 %,03/24/2025 16:44 UTC,03/24/2025 17:08 UTC,0.09 % 21.30 USDT,-0.48 % 21.43 USDT
BERAUSDT,Short,7.659 USDT,760.2,"5,822.68 USDT",-131.06 USDT,-2.25 %,03/24/2025 15:54 UTC,03/24/2025 16:49 UTC,0.09 % 7.65 USDT,-2.23 % 7.83 USDT
AI16ZUSDT,Long,0.198 USDT,"31,119.4","6,156.35 USDT",142.38 USDT,2.31 %,03/23/2025 11:18 UTC,03/24/2025 16:36 UTC,14.61 % 0.23 USDT,-6.65 % 0.18 USDT
WLDUSDT,Long,0.862 USDT,"6,122.2","5,275.32 USDT",76.18 USDT,1.44 %,03/24/2025 08:36 UTC,03/24/2025 16:35 UTC,10.89 % 0.96 USDT,-0.15 % 0.86 USDT
TRUMPUSDT,Long,11.93 USDT,602.1,"7,183.05 USDT",-42.43 USDT,-0.59 %,03/24/2025 08:43 UTC,03/24/2025 16:35 UTC,1.06 % 12.06 USDT,-0.65 % 11.85 USDT
MOODENGUSDT,Long,0.041 USDT,"113,918","4,624.62 USDT",-66.72 USDT,-1.44 %,03/24/2025 15:27 UTC,03/24/2025 16:35 UTC,0.14 % 0.04 USDT,-1.83 % 0.04 USDT
BTCUSDT,Long,"87,614 USDT",2.332,"203,661.66 USDT","1,590 USDT",0.78 %,03/24/2025 12:02 UTC,03/24/2025 15:54 UTC,"1.28 % 88,737 USDT","-0.47 % 87,200 USDT"
