Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
ETHUSDT,Short,"3,512.3 USDT",16.667,"58,539.50 USDT",536.39 USDT,0.92 %,01/17/2025 20:47 UTC,01/17/2025 22:31 UTC,,,2025-01-17 20:47:00,2025-01-17 22:31:00,2025-01-18 05:47:00,2025-01-18 07:31:00,2025-01-18 05:47 KST,2025-01-18 07:31 KST,536.39,1,536.39,58539.5,58539.5,102534.67,102534.67
ONDOUSDT,Long,1.314 USDT,"34,090","44,794.26 USDT","2,186 USDT",4.88 %,01/17/2025 23:43 UTC,01/18/2025 03:01 UTC,12.95 % 1.48 USDT,-1.70 % 1.29 USDT,2025-01-17 23:43:00,2025-01-18 03:01:00,2025-01-18 08:43:00,2025-01-18 12:01:00,2025-01-18 08:43 KST,2025-01-18 12:01 KST,2186.0,1,2186.0,44794.26,44794.26,104720.67,104720.67
TRXUSDT,Long,0.262 USDT,"195,186","51,187.53 USDT","-1,106.42 USDT",-2.16 %,01/18/2025 02:10 UTC,02/19/2025 12:33 UTC,0.42 % 0.26 USDT,-15.50 % 0.22 USDT,2025-01-18 02:10:00,2025-02-19 12:33:00,2025-01-18 11:10:00,2025-02-19 21:33:00,2025-01-18 11:10 KST,2025-02-19 21:33 KST,1106.42,-1,-1106.42,51187.53,51187.53,103614.25,103614.25
BTCUSDT,Short,"103,290 USDT",2,"206,580.00 USDT","3,756 USDT",1.82 %,01/18/2025 03:42 UTC,01/19/2025 22:48 UTC,,,2025-01-18 03:42:00,2025-01-19 22:48:00,2025-01-18 12:42:00,2025-01-20 07:48:00,2025-01-18 12:42 KST,2025-01-20 07:48 KST,3756.0,1,3756.0,206580.0,206580.0,107370.25,107370.25
BTCUSDT,Long,"101,910 USDT",5,"509,550.00 USDT",588.90 USDT,0.12 %,01/20/2025 22:04 UTC,01/21/2025 04:36 UTC,,,2025-01-20 22:04:00,2025-01-21 04:36:00,2025-01-21 07:04:00,2025-01-21 13:36:00,2025-01-21 07:04 KST,2025-01-21 13:36 KST,588.9,1,588.9,509550.0,509550.0,107959.15,107959.15
BTCUSDT,Long,"101,960 USDT",7.5,"764,700.00 USDT","29,187 USDT",3.82 %,01/21/2025 05:30 UTC,01/21/2025 18:10 UTC,"4.59 % 106,638 USDT","-0.78 % 101,161 USDT",2025-01-21 05:30:00,2025-01-21 18:10:00,2025-01-21 14:30:00,2025-01-22 03:10:00,2025-01-21 14:30 KST,2025-01-22 03:10 KST,29187.0,1,29187.0,764700.0,764700.0,137146.15,137146.15
TRUMPUSDT,Short,31.076 USDT,"31,662.5","1,492,285.29 USDT","20,339 USDT",1.36 %,01/21/2025 21:51 UTC,02/19/2025 12:33 UTC,113.40 % 14.56 USDT,-35.13 % 47.91 USDT,2025-01-21 21:51:00,2025-02-19 12:33:00,2025-01-22 06:51:00,2025-02-19 21:33:00,2025-01-22 06:51 KST,2025-02-19 21:33 KST,20339.0,1,20339.0,1492285.29,1492285.29,157485.15,157485.15
STGUSDT,Long,0.354 USDT,"42,253","14,946.15 USDT",354.98 USDT,2.38 %,01/21/2025 22:23 UTC,01/21/2025 22:33 UTC,2.85 % 0.36 USDT,-0.23 % 0.35 USDT,2025-01-21 22:23:00,2025-01-21 22:33:00,2025-01-22 07:23:00,2025-01-22 07:33:00,2025-01-22 07:23 KST,2025-01-22 07:33 KST,354.98,1,354.98,14946.15,14946.15,157840.13,157840.13
HYPEUSDT,Long,21.73 USDT,"5,267.86","114,470.60 USDT","17,669 USDT",15.44 %,01/22/2025 04:06 UTC,02/01/2025 17:24 UTC,28.82 % 27.99 USDT,-7.04 % 20.20 USDT,2025-01-22 04:06:00,2025-02-01 17:24:00,2025-01-22 13:06:00,2025-02-02 02:24:00,2025-01-22 13:06 KST,2025-02-02 02:24 KST,17669.0,1,17669.0,114470.6,114470.6,175509.13,175509.13
DOGEUSDT,Long,0.361 USDT,"83,282","30,078.96 USDT","-2,231.19 USDT",-7.42 %,01/22/2025 19:55 UTC,01/29/2025 18:42 UTC,3.32 % 0.37 USDT,-15.65 % 0.30 USDT,2025-01-22 19:55:00,2025-01-29 18:42:00,2025-01-23 04:55:00,2025-01-30 03:42:00,2025-01-23 04:55 KST,2025-01-30 03:42 KST,2231.19,-1,-2231.19,30078.96,30078.96,173277.94,173277.94
ETHUSDT,Short,"3,202.2 USDT",311.255,"1,022,129.31 USDT","57,641 USDT",5.64 %,01/22/2025 20:10 UTC,02/02/2025 23:40 UTC,"14.03 % 2,808 USDT","-6.33 % 3,418 USDT",2025-01-22 20:10:00,2025-02-02 23:40:00,2025-01-23 05:10:00,2025-02-03 08:40:00,2025-01-23 05:10 KST,2025-02-03 08:40 KST,57641.0,1,57641.0,1022129.31,1022129.31,230918.94,230918.94
POPCATUSDT,Short,0.525 USDT,"33,767","17,716.19 USDT","6,100 USDT",34.43 %,01/23/2025 01:02 UTC,02/19/2025 12:33 UTC,205.21 % 0.17 USDT,-11.82 % 0.59 USDT,2025-01-23 01:02:00,2025-02-19 12:33:00,2025-01-23 10:02:00,2025-02-19 21:33:00,2025-01-23 10:02 KST,2025-02-19 21:33 KST,6100.0,1,6100.0,17716.19,17716.19,237018.94,237018.94
WIFUSDT,Short,1.066 USDT,"32,707","43,614.78 USDT","11,566 USDT",26.52 %,01/23/2025 01:02 UTC,02/19/2025 12:33 UTC,84.73 % 0.58 USDT,-26.24 % 1.44 USDT,2025-01-23 01:02:00,2025-02-19 12:33:00,2025-01-23 10:02:00,2025-02-19 21:33:00,2025-01-23 10:02 KST,2025-02-19 21:33 KST,11566.0,1,11566.0,43614.78,43614.78,248584.94,248584.94
kFLOKIUSDT,Short,0.142 USDT,"19,945","2,836.38 USDT",-0.88 USDT,-0.03 %,01/23/2025 01:03 UTC,02/19/2025 14:25 UTC,85.93 % 0.08 USDT,-2.23 % 0.15 USDT,2025-01-23 01:03:00,2025-02-19 14:25:00,2025-01-23 10:03:00,2025-02-19 23:25:00,2025-01-23 10:03 KST,2025-02-19 23:25 KST,0.88,-1,-0.88,2836.38,2836.38,248584.06,248584.06
MOODENGUSDT,Short,0.094 USDT,"169,414","15,881.38 USDT","4,248 USDT",26.75 %,01/23/2025 01:03 UTC,02/19/2025 12:33 UTC,86.74 % 0.05 USDT,-41.15 % 0.16 USDT,2025-01-23 01:03:00,2025-02-19 12:33:00,2025-01-23 10:03:00,2025-02-19 21:33:00,2025-01-23 10:03 KST,2025-02-19 21:33 KST,4248.0,1,4248.0,15881.38,15881.38,252832.06,252832.06
MEWUSDT,Short,0.005 USDT,"220,563","1,131.27 USDT",-0.56 USDT,-0.05 %,01/23/2025 01:03 UTC,02/19/2025 14:25 UTC,97.35 % 0.00 USDT,-1.12 % 0.01 USDT,2025-01-23 01:03:00,2025-02-19 14:25:00,2025-01-23 10:03:00,2025-02-19 23:25:00,2025-01-23 10:03 KST,2025-02-19 23:25 KST,0.56,-1,-0.56,1131.27,1131.27,252831.5,252831.5
kPEPEUSDT,Short,0.013 USDT,"2,206,191","29,159.23 USDT","4,927 USDT",16.90 %,01/23/2025 01:03 UTC,02/19/2025 12:33 UTC,57.18 % 0.01 USDT,-10.25 % 0.01 USDT,2025-01-23 01:03:00,2025-02-19 12:33:00,2025-01-23 10:03:00,2025-02-19 21:33:00,2025-01-23 10:03 KST,2025-02-19 21:33 KST,4927.0,1,4927.0,29159.23,29159.23,257758.5,257758.5
CHILLGUYUSDT,Short,0.042 USDT,"595,397","24,976.31 USDT","11,041 USDT",44.21 %,01/23/2025 01:03 UTC,02/19/2025 12:33 UTC,65.90 % 0.03 USDT,-53.26 % 0.09 USDT,2025-01-23 01:03:00,2025-02-19 12:33:00,2025-01-23 10:03:00,2025-02-19 21:33:00,2025-01-23 10:03 KST,2025-02-19 21:33 KST,11041.0,1,11041.0,24976.31,24976.31,268799.5,268799.5
